status,failed_checks,base_strategy_id,base_asset_key,target_asset_key,target_symbol,phase,direction,invert_signal,rr,execution_timeframe,one_minute_refined_trades,source_best_pf,source_best_trades,source_best_total_r,pf,trades,win_rate_pct,total_r,avg_r,max_drawdown_r,min_half_pf,min_quarter_pf,rolling20_pf_p25,bootstrap_pf_p05,block_bootstrap_pf_p05,annual_windows,annual_pass_rate,worst_annual_pf,min_planned_rr,exit_reasons,variant_id
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,gold_futures,GC,competition_session_edge,direct,False,4,1m,94,2.096973,90,21.519755,2.050940,94,52.127660,39.499041,0.420203,6.438461,1.825611,1.648233,1.390493,1.367732,1.279042,5,1.000000,1.600146,3.901086,sl:28;sl_gap:7;time_exit:50;tp:4;tp_gap:5,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
robust,,competition_eur_chf_ny_open_gap_fade_month_9_5044d21c,eur_chf,micro_ether_futures,MET,competition_session_edge,opposite,True,2.5,1m,36,1.754756,49,10.979029,2.032296,36,50.000000,18.104135,0.502893,4.584201,1.592532,1.179127,2.019627,1.094848,1.079703,3,1.000000,1.857932,2.370654,sl:12;sl_gap:5;time_exit:6;tp:11;tp_gap:2,competition_session_edge|family=ny_open_gap_fade_month_9|direction=fade|entry=570|exit=660|min_gap_atr=0.25|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,crude_oil_futures,CL,competition_session_edge,direct,False,4,1m,106,1.422947,105,14.099653,2.001091,106,49.056604,45.143082,0.425878,6.381717,1.759867,1.110043,1.266214,1.402137,1.349055,5,1.000000,1.136304,3.878341,sl:32;sl_gap:10;time_exit:55;tp:3;tp_gap:6,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,dow_jones_futures,YM,competition_session_edge,opposite,True,2.5,1m,108,1.422425,106,12.958608,1.995828,108,55.555556,37.751042,0.349547,5.682445,1.403006,1.027734,1.047002,1.368706,1.282857,5,0.800000,0.854698,2.470015,sl:22;sl_gap:8;time_exit:59;tp:8;tp_gap:11,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_5y_note_futures,ZF,competition_session_edge,opposite,True,4,1m,126,1.801945,125,28.026416,1.990082,126,45.238095,60.504144,0.480192,11.433400,1.846942,1.759842,1.403576,1.428047,1.347606,5,1.000000,1.503598,3.428634,sl:46;sl_gap:12;time_exit:53;tp:12;tp_gap:3,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
robust,,competition_aud_usd_daily_tsmom_next_overnight_month_12_45e372f3,aud_usd,copper_futures,HG,competition_session_edge,direct,False,2.5,1m,66,1.355144,82,11.068102,1.942277,66,42.424242,32.553949,0.493242,4.984021,1.448680,1.411802,1.114233,1.241586,1.338132,4,1.000000,1.085972,2.353995,sl:31;sl_gap:2;time_exit:8;tp:22;tp_gap:3,competition_session_edge|family=daily_tsmom_next_overnight_month_12|direction=momentum|entry=945|exit=570|lookback=20|signal_month=12|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,gold_futures,GC,competition_session_edge,direct,False,3,1m,94,2.096973,90,21.519755,1.940849,94,53.191489,34.417475,0.366143,5.429445,1.737023,1.600829,1.389631,1.273457,1.248735,5,1.000000,1.552981,2.925815,sl:27;sl_gap:7;time_exit:47;tp:5;tp_gap:8,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
robust,,competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,australian_dollar_futures,6A,competition_session_edge,direct,False,4,1m,71,1.861039,72,9.066612,1.939906,71,57.746479,10.822710,0.152433,1.581024,1.782401,1.187007,1.384156,1.124517,1.292501,5,0.800000,0.990115,3.559153,sl:5;time_exit:66,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
robust,,competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,australian_dollar_futures,6A,competition_session_edge,direct,False,5,1m,71,1.861039,72,9.066612,1.939906,71,57.746479,10.822710,0.152433,1.581024,1.782401,1.187007,1.384156,1.104914,1.307125,5,0.800000,0.990115,4.448941,sl:5;time_exit:66,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_10y_note_futures,ZN,competition_session_edge,opposite,True,5,1m,126,1.711053,123,24.120817,1.901504,126,44.444444,52.803274,0.419074,11.485624,1.785345,1.613399,1.407364,1.311762,1.226343,5,0.800000,0.853779,4.027359,sl:42;sl_gap:14;time_exit:63;tp:5;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
robust,,competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,australian_dollar_futures,6A,competition_session_edge,direct,False,3,1m,71,1.861039,72,9.066612,1.900563,71,57.746479,10.369686,0.146052,1.581024,1.782401,1.187007,1.337025,1.143757,1.269572,5,0.800000,0.990115,2.669365,sl:5;time_exit:65;tp:1,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,crude_oil_futures,CL,competition_session_edge,direct,False,3,1m,106,1.422947,105,14.099653,1.900418,106,49.056604,40.603348,0.383050,5.961233,1.690931,1.189116,1.293765,1.300604,1.349863,5,1.000000,1.058295,2.908756,sl:32;sl_gap:10;time_exit:49;tp:7;tp_gap:8,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_10y_note_futures,ZN,competition_session_edge,opposite,True,4,1m,126,1.711053,123,24.120817,1.883313,126,44.444444,51.737784,0.410617,11.485624,1.790953,1.598714,1.407364,1.329503,1.200481,5,0.800000,0.853779,3.221887,sl:42;sl_gap:14;time_exit:58;tp:10;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
robust,,competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,australian_dollar_futures,6A,competition_session_edge,direct,False,2.5,1m,68,1.886935,71,8.595147,1.867775,68,57.352941,9.355986,0.137588,3.365722,1.614130,1.063290,1.201326,1.074822,1.113230,4,1.000000,1.109572,2.049506,sl:4;time_exit:63;tp:1,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
robust,,competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,australian_dollar_futures,6A,competition_session_edge,direct,False,2.5,1m,71,1.861039,72,9.066612,1.861220,71,57.746479,9.916661,0.139671,1.581024,1.782401,1.187007,1.270913,1.086398,1.263101,5,0.800000,0.990115,2.220623,sl:5;time_exit:65;tp:1,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,gold_futures,GC,competition_session_edge,direct,False,2.5,1m,94,2.096973,90,21.519755,1.848667,94,53.191489,31.045329,0.330269,5.429445,1.676490,1.491570,1.294536,1.220655,1.204500,5,1.000000,1.444271,2.430701,sl:27;sl_gap:7;time_exit:44;tp:7;tp_gap:9,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
robust,,competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,australian_dollar_futures,6A,competition_session_edge,direct,False,3,1m,68,1.886935,71,8.595147,1.824351,68,57.352941,8.887810,0.130703,3.365722,1.614130,1.063290,1.201326,1.004154,1.130799,4,1.000000,1.109572,2.635079,sl:4;time_exit:64,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
robust,,competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,australian_dollar_futures,6A,competition_session_edge,direct,False,4,1m,68,1.886935,71,8.595147,1.824351,68,57.352941,8.887810,0.130703,3.365722,1.614130,1.063290,1.201326,1.086257,1.117693,4,1.000000,1.109572,3.513438,sl:4;time_exit:64,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
robust,,competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,australian_dollar_futures,6A,competition_session_edge,direct,False,5,1m,68,1.886935,71,8.595147,1.824351,68,57.352941,8.887810,0.130703,3.365722,1.614130,1.063290,1.201326,1.003501,1.146023,4,1.000000,1.109572,4.391798,sl:4;time_exit:64,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_5y_note_futures,ZF,competition_session_edge,opposite,True,3,1m,126,1.801945,125,28.026416,1.824096,126,46.031746,50.360685,0.399688,11.433400,1.629712,1.596763,1.235019,1.314639,1.229879,5,1.000000,1.447227,2.571476,sl:46;sl_gap:12;time_exit:44;tp:19;tp_gap:5,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
robust,,competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,silver_futures,SI,competition_session_edge,direct,False,3,1m,59,1.859106,59,6.863691,1.817445,59,52.542373,6.908807,0.117098,2.127358,1.581866,1.220302,1.767853,1.037893,1.111112,5,0.800000,0.692500,2.830757,sl:2;time_exit:57,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
robust,,competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,silver_futures,SI,competition_session_edge,direct,False,4,1m,59,1.859106,59,6.863691,1.817445,59,52.542373,6.908807,0.117098,2.127358,1.581866,1.220302,1.767853,1.011269,1.137323,5,0.800000,0.692500,3.774342,sl:2;time_exit:57,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
robust,,competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,silver_futures,SI,competition_session_edge,direct,False,5,1m,59,1.859106,59,6.863691,1.817445,59,52.542373,6.908807,0.117098,2.127358,1.581866,1.220302,1.767853,1.022767,1.075900,5,0.800000,0.692500,4.717928,sl:2;time_exit:57,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
robust,,competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,silver_futures,SI,competition_session_edge,direct,False,2.5,1m,59,1.859106,59,6.863691,1.817445,59,52.542373,6.908807,0.117098,2.127358,1.581866,1.220302,1.767853,1.036419,1.086856,5,0.800000,0.692500,2.322183,sl:2;time_exit:57,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_2y_note_futures,ZT,competition_session_edge,opposite,True,5,1m,124,2.005614,127,34.255710,1.791376,124,41.129032,49.696730,0.400780,8.696131,1.760679,1.367654,1.285637,1.213520,1.326535,5,1.000000,1.351390,4.132552,sl:42;sl_gap:19;time_exit:57;tp:5;tp_gap:1,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,crude_oil_futures,CL,competition_session_edge,direct,False,2.5,1m,106,1.422947,105,14.099653,1.778018,106,49.056604,35.083868,0.330980,5.961233,1.620293,1.047637,1.168567,1.190919,1.270875,5,0.800000,0.982054,2.391644,sl:32;sl_gap:10;time_exit:45;tp:8;tp_gap:11,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
robust,,competition_eur_chf_daily_tsmom_next_rth_signalmonth_direction_momentum_entryminute_570_exitminute_945_391afa4a,eur_chf,british_pound_futures,6B,competition_session_edge,opposite,True,3,1m,77,1.473788,81,14.059512,1.765194,77,37.662338,36.332662,0.471853,8.995486,1.745502,1.340964,1.273838,1.161656,1.205750,5,0.800000,0.469213,2.771223,sl:46;sl_gap:2;time_exit:3;tp:26,competition_session_edge|family=daily_tsmom_next_rth_signalmonth|direction=momentum|entry=570|exit=945|lookback=5|signal_month=2|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
robust,,competition_eur_chf_daily_tsmom_next_rth_signalmonth_direction_momentum_entryminute_570_exitminute_945_391afa4a,eur_chf,british_pound_futures,6B,competition_session_edge,opposite,True,5,1m,77,1.473788,81,14.059512,1.752085,77,32.467532,38.718514,0.502838,11.024597,1.520436,1.448566,1.482283,1.071878,1.106096,5,0.800000,0.469200,4.618705,sl:50;sl_gap:2;time_exit:13;tp:11;tp_gap:1,competition_session_edge|family=daily_tsmom_next_rth_signalmonth|direction=momentum|entry=570|exit=945|lookback=5|signal_month=2|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_2y_note_futures,ZT,competition_session_edge,opposite,True,4,1m,124,2.005614,127,34.255710,1.748597,124,41.129032,47.010307,0.379115,8.696131,1.727261,1.388155,1.262677,1.205997,1.310433,5,1.000000,1.274127,3.306042,sl:42;sl_gap:19;time_exit:50;tp:11;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
robust,,competition_eur_chf_daily_tsmom_next_rth_signalmonth_direction_momentum_entryminute_570_exitminute_945_391afa4a,eur_chf,copper_futures,HG,competition_session_edge,direct,False,2.5,1m,71,1.314806,75,9.257015,1.726920,71,40.845070,30.643806,0.431603,12.028685,1.592078,1.266889,1.083877,1.120780,1.114541,5,0.600000,0.752392,2.272900,sl:42;tp:29,competition_session_edge|family=daily_tsmom_next_rth_signalmonth|direction=momentum|entry=570|exit=945|lookback=5|signal_month=2|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
robust,,competition_aud_usd_daily_tsmom_next_overnight_month_12_45e372f3,aud_usd,silver_futures,SI,competition_session_edge,direct,False,4,1m,79,1.323536,82,9.803754,1.721433,79,35.443038,34.987713,0.442882,6.110033,1.611038,1.225991,1.304956,1.101163,1.137189,4,1.000000,1.040401,3.765865,sl:43;sl_gap:5;time_exit:14;tp:17,competition_session_edge|family=daily_tsmom_next_overnight_month_12|direction=momentum|entry=945|exit=570|lookback=20|signal_month=12|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_10y_note_futures,ZN,competition_session_edge,opposite,True,3,1m,126,1.711053,123,24.120817,1.721145,126,44.444444,42.239218,0.335232,11.485624,1.532745,1.299075,1.329007,1.222186,1.161255,5,0.800000,0.787214,2.416415,sl:42;sl_gap:14;time_exit:49;tp:17;tp_gap:4,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
robust,,competition_aud_usd_daily_tsmom_next_overnight_month_12_45e372f3,aud_usd,silver_futures,SI,competition_session_edge,direct,False,3,1m,79,1.323536,82,9.803754,1.709054,79,39.240506,32.226383,0.407929,6.457958,1.707855,1.325423,1.287981,1.123394,1.075425,4,1.000000,1.159319,2.824398,sl:40;sl_gap:5;time_exit:11;tp:22;tp_gap:1,competition_session_edge|family=daily_tsmom_next_overnight_month_12|direction=momentum|entry=945|exit=570|lookback=20|signal_month=12|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
robust,,competition_eur_chf_ny_open_gap_fade_month_9_5044d21c,eur_chf,british_pound_futures,6B,competition_session_edge,opposite,True,2.5,1m,60,1.444156,64,10.372184,1.706423,60,45.000000,23.396169,0.389936,6.071166,1.510593,1.375006,1.472200,1.097144,1.138978,4,1.000000,1.126296,2.061419,sl:31;sl_gap:2;time_exit:6;tp:21,competition_session_edge|family=ny_open_gap_fade_month_9|direction=fade|entry=570|exit=660|min_gap_atr=0.25|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_5y_note_futures,ZF,competition_session_edge,opposite,True,2.5,1m,126,1.801945,125,28.026416,1.696138,126,46.031746,42.541168,0.337628,11.433400,1.531697,1.446551,1.090139,1.211687,1.142410,5,1.000000,1.341628,2.000037,sl:46;sl_gap:12;time_exit:36;tp:23;tp_gap:9,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
robust,,competition_eur_chf_daily_tsmom_next_rth_signalmonth_direction_momentum_entryminute_570_exitminute_945_391afa4a,eur_chf,british_pound_futures,6B,competition_session_edge,opposite,True,2.5,1m,77,1.473788,81,14.059512,1.693970,77,40.259740,31.622104,0.410677,6.542129,1.642059,1.433694,1.335084,1.079900,1.202465,5,0.800000,0.626252,2.189779,sl:44;sl_gap:2;tp:30;tp_gap:1,competition_session_edge|family=daily_tsmom_next_rth_signalmonth|direction=momentum|entry=570|exit=945|lookback=5|signal_month=2|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
robust,,competition_aud_usd_london_first30_ny_open_momentum_signalweekdayside_xasset_rr_4_0208edb7,aud_usd,natural_gas_futures,NG,competition_session_edge,opposite,True,5,1m,94,1.579730,94,38.064201,1.675771,94,27.659574,45.760665,0.486816,12.758313,1.594565,1.126709,1.356250,1.084884,1.144187,5,0.800000,0.641004,4.576623,sl:68;time_exit:5;tp:21,competition_session_edge|family=london_first30_ny_open_momentum_signalweekdayside|direction=same|entry=480|exit=570|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
robust,,competition_eur_chf_ny_open_gap_fade_month_9_5044d21c,eur_chf,british_pound_futures,6B,competition_session_edge,opposite,True,3,1m,60,1.444156,64,10.372184,1.667675,60,41.666667,23.477435,0.391291,6.071166,1.537466,1.102229,1.612854,1.012754,1.188711,4,1.000000,1.338979,2.650396,sl:33;sl_gap:2;time_exit:8;tp:17,competition_session_edge|family=ny_open_gap_fade_month_9|direction=fade|entry=570|exit=660|min_gap_atr=0.25|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
robust,,competition_aud_usd_daily_tsmom_next_overnight_month_12_45e372f3,aud_usd,silver_futures,SI,competition_session_edge,direct,False,5,1m,79,1.323536,82,9.803754,1.627386,79,31.645570,32.281889,0.408632,6.110033,1.585208,1.402719,1.344318,1.022432,1.049164,4,1.000000,1.196557,4.707331,sl:46;sl_gap:5;time_exit:15;tp:13,competition_session_edge|family=daily_tsmom_next_overnight_month_12|direction=momentum|entry=945|exit=570|lookback=20|signal_month=12|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
robust,,competition_eur_chf_daily_tsmom_next_rth_signalmonth_direction_momentum_entryminute_570_exitminute_945_391afa4a,eur_chf,copper_futures,HG,competition_session_edge,direct,False,3,1m,71,1.314806,75,9.257015,1.625451,71,35.211268,28.843199,0.406242,12.028685,1.548423,1.215443,1.019969,1.023496,0.944890,5,0.600000,0.510993,2.807700,sl:46;time_exit:1;tp:24,competition_session_edge|family=daily_tsmom_next_rth_signalmonth|direction=momentum|entry=570|exit=945|lookback=5|signal_month=2|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
robust,,competition_aud_usd_daily_tsmom_next_overnight_month_12_45e372f3,aud_usd,crude_oil_futures,CL,competition_session_edge,opposite,True,2.5,1m,82,1.584261,82,16.420825,1.624280,82,42.682927,27.771636,0.338678,6.754778,1.269519,1.064932,1.266807,1.066115,1.190041,4,0.750000,0.982534,2.407883,sl:41;sl_gap:3;time_exit:13;tp:24;tp_gap:1,competition_session_edge|family=daily_tsmom_next_overnight_month_12|direction=momentum|entry=945|exit=570|lookback=20|signal_month=12|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_2y_note_futures,ZT,competition_session_edge,opposite,True,3,1m,124,2.005614,127,34.255710,1.589452,124,41.129032,37.016308,0.298519,8.696131,1.500904,1.324479,1.167214,1.129461,1.191905,5,1.000000,1.141183,2.479531,sl:42;sl_gap:19;time_exit:42;tp:17;tp_gap:4,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
robust,,competition_eur_chf_daily_tsmom_next_rth_signalmonth_direction_momentum_entryminute_570_exitminute_945_391afa4a,eur_chf,british_pound_futures,6B,competition_session_edge,opposite,True,4,1m,77,1.473788,81,14.059512,1.587496,77,32.467532,30.245219,0.392795,11.024597,1.370639,1.238697,1.400250,1.040871,1.000656,5,0.800000,0.391001,3.694964,sl:50;sl_gap:2;time_exit:9;tp:16,competition_session_edge|family=daily_tsmom_next_rth_signalmonth|direction=momentum|entry=570|exit=945|lookback=5|signal_month=2|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
robust,,competition_aud_usd_daily_tsmom_next_overnight_month_12_45e372f3,aud_usd,silver_futures,SI,competition_session_edge,direct,False,2.5,1m,79,1.323536,82,9.803754,1.566547,79,40.506329,25.181589,0.318754,6.096972,1.449541,1.321267,1.177741,1.048572,0.992267,4,0.750000,0.996365,2.331552,sl:39;sl_gap:5;time_exit:10;tp:23;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_month_12|direction=momentum|entry=945|exit=570|lookback=20|signal_month=12|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_10y_note_futures,ZN,competition_session_edge,opposite,True,2.5,1m,126,1.711053,123,24.120817,1.565212,126,44.444444,33.105849,0.262745,11.485624,1.360483,1.154971,1.154577,1.124715,1.043907,5,0.800000,0.720649,2.007129,sl:42;sl_gap:14;time_exit:43;tp:21;tp_gap:6,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
