strategy_id,label,asset_key,symbol,market,family,provenance,profit_factor,trades,total_r,win_rate_pct,max_drawdown_r,params
australian_dollar_futures_asia_range_london_breakout_breakendminute_360_breakstartminute_1_a20fb21a,6A Asia Range London Breakout,australian_dollar_futures,6A,futures,asia_range_london_breakout,research_derived/session_specific,0.956246,745,-9.947888,46.17,22.9587,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""breakout"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 2.0}"
australian_dollar_futures_asia_range_london_breakout_breakendminute_360_breakstartminute_1_797192fe,6A Asia Range London Breakout,australian_dollar_futures,6A,futures,asia_range_london_breakout,research_derived/session_specific,0.925477,742,-37.495606,32.08,67.630109,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""fade"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 2.0}"
australian_dollar_futures_asia_range_london_breakout_breakendminute_360_breakstartminute_1_1fb26552,6A Asia Range London Breakout,australian_dollar_futures,6A,futures,asia_range_london_breakout,research_derived/session_specific,0.976154,745,-5.421569,46.17,22.262864,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""breakout"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 2.5}"
australian_dollar_futures_asia_range_london_breakout_breakendminute_360_breakstartminute_1_68cca891,6A Asia Range London Breakout,australian_dollar_futures,6A,futures,asia_range_london_breakout,research_derived/session_specific,0.976869,742,-12.203922,28.71,54.615363,"{""breakEndMinute"": 360, ""breakStartMinute"": 180, ""direction"": ""fade"", ""forcedExitMinute"": 600, ""rangeEndMinute"": 165, ""rangeStartMinute"": 1080, ""riskReward"": 2.5}"
australian_dollar_futures_ny_opening_range_breakout_breakendminute_720_breakstartminute_60_de2d6969,6A Ny Opening Range Breakout,australian_dollar_futures,6A,futures,ny_opening_range_breakout,research_derived/session_specific,0.979096,1093,-9.710619,49.13,33.068069,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""breakout"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 1.0}"
australian_dollar_futures_ny_opening_range_breakout_breakendminute_720_breakstartminute_60_6b0335dd,6A Ny Opening Range Breakout,australian_dollar_futures,6A,futures,ny_opening_range_breakout,research_derived/session_specific,0.625577,1092,-247.386602,38.74,249.386602,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""fade"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 1.0}"
australian_dollar_futures_ny_opening_range_breakout_breakendminute_720_breakstartminute_60_ec99be6e,6A Ny Opening Range Breakout,australian_dollar_futures,6A,futures,ny_opening_range_breakout,research_derived/session_specific,1.009957,1093,4.993062,44.74,33.245214,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""breakout"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 1.5}"
australian_dollar_futures_ny_opening_range_breakout_breakendminute_720_breakstartminute_60_a312a10c,6A Ny Opening Range Breakout,australian_dollar_futures,6A,futures,ny_opening_range_breakout,research_derived/session_specific,0.729129,1092,-194.227625,33.15,197.227625,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""fade"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 1.5}"
australian_dollar_futures_ny_opening_range_breakout_breakendminute_720_breakstartminute_60_51d18d4e,6A Ny Opening Range Breakout,australian_dollar_futures,6A,futures,ny_opening_range_breakout,research_derived/session_specific,1.010798,1093,5.618371,42.63,40.509142,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""breakout"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 2.0}"
australian_dollar_futures_ny_opening_range_breakout_breakendminute_720_breakstartminute_60_73d2e683,6A Ny Opening Range Breakout,australian_dollar_futures,6A,futures,ny_opening_range_breakout,research_derived/session_specific,0.807853,1092,-144.54243,29.76,150.54243,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""fade"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 2.0}"
australian_dollar_futures_ny_opening_range_breakout_breakendminute_720_breakstartminute_60_c84a3c7b,6A Ny Opening Range Breakout,australian_dollar_futures,6A,futures,ny_opening_range_breakout,research_derived/session_specific,0.98641,1093,-7.288324,41.08,47.688824,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""breakout"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 2.5}"
australian_dollar_futures_ny_opening_range_breakout_breakendminute_720_breakstartminute_60_01376925,6A Ny Opening Range Breakout,australian_dollar_futures,6A,futures,ny_opening_range_breakout,research_derived/session_specific,0.83572,1092,-128.700979,26.83,131.700979,"{""breakEndMinute"": 720, ""breakStartMinute"": 600, ""direction"": ""fade"", ""forcedExitMinute"": 945, ""rangeEndMinute"": 585, ""rangeStartMinute"": 570, ""riskReward"": 2.5}"
australian_dollar_futures_daily_tsmom_next_rth_direction_momentum_entryminute_570_exitminu_3dbaba96,6A Daily Tsmom Next Rth,australian_dollar_futures,6A,futures,daily_tsmom_next_rth,research_derived,0.893796,1110,-178.728291,49.37,252.257982,"{""direction"": ""momentum"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 3}"
australian_dollar_futures_daily_tsmom_next_rth_direction_contrarian_entryminute_570_exitmi_dffc8266,6A Daily Tsmom Next Rth,australian_dollar_futures,6A,futures,daily_tsmom_next_rth,research_derived,1.118824,1110,178.728291,49.82,122.296349,"{""direction"": ""contrarian"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 3}"
australian_dollar_futures_daily_tsmom_next_overnight_direction_momentum_entryminute_945_ex_d18a9f16,6A Daily Tsmom Next Overnight,australian_dollar_futures,6A,futures,daily_tsmom_next_overnight,research_derived,0.964357,1110,-103.851732,48.74,264.50148,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 3}"
australian_dollar_futures_daily_tsmom_next_overnight_direction_contrarian_entryminute_945__fb5dc933,6A Daily Tsmom Next Overnight,australian_dollar_futures,6A,futures,daily_tsmom_next_overnight,research_derived,1.03696,1110,103.851732,50.63,177.023254,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 3}"
australian_dollar_futures_daily_tsmom_next_rth_direction_momentum_entryminute_570_exitminu_7ceec272,6A Daily Tsmom Next Rth,australian_dollar_futures,6A,futures,daily_tsmom_next_rth,research_derived,0.98989,1111,-16.192319,51.13,121.068858,"{""direction"": ""momentum"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 5}"
australian_dollar_futures_daily_tsmom_next_rth_direction_contrarian_entryminute_570_exitmi_1b12b931,6A Daily Tsmom Next Rth,australian_dollar_futures,6A,futures,daily_tsmom_next_rth,research_derived,1.010213,1111,16.192319,48.06,157.200912,"{""direction"": ""contrarian"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 5}"
australian_dollar_futures_daily_tsmom_next_overnight_direction_momentum_entryminute_945_ex_49fb1e61,6A Daily Tsmom Next Overnight,australian_dollar_futures,6A,futures,daily_tsmom_next_overnight,research_derived,1.004403,1111,12.583206,49.23,293.807046,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 5}"
australian_dollar_futures_daily_tsmom_next_overnight_direction_contrarian_entryminute_945__ea33869f,6A Daily Tsmom Next Overnight,australian_dollar_futures,6A,futures,daily_tsmom_next_overnight,research_derived,0.995616,1111,-12.583206,50.14,198.423835,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 5}"
australian_dollar_futures_daily_tsmom_next_rth_direction_momentum_entryminute_570_exitminu_2cdf7a09,6A Daily Tsmom Next Rth,australian_dollar_futures,6A,futures,daily_tsmom_next_rth,research_derived,0.883274,1112,-197.840358,48.47,216.318291,"{""direction"": ""momentum"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 10}"
australian_dollar_futures_daily_tsmom_next_rth_direction_contrarian_entryminute_570_exitmi_f9914a35,6A Daily Tsmom Next Rth,australian_dollar_futures,6A,futures,daily_tsmom_next_rth,research_derived,1.132152,1112,197.840358,50.72,98.240982,"{""direction"": ""contrarian"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 10}"
australian_dollar_futures_daily_tsmom_next_overnight_direction_momentum_entryminute_945_ex_bedc8cc2,6A Daily Tsmom Next Overnight,australian_dollar_futures,6A,futures,daily_tsmom_next_overnight,research_derived,0.88457,1112,-351.016141,47.03,398.082936,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 10}"
australian_dollar_futures_daily_tsmom_next_overnight_direction_contrarian_entryminute_945__c76de3ca,6A Daily Tsmom Next Overnight,australian_dollar_futures,6A,futures,daily_tsmom_next_overnight,research_derived,1.130493,1112,351.016141,52.34,104.602089,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 10}"
australian_dollar_futures_daily_tsmom_next_rth_direction_momentum_entryminute_570_exitminu_0827e2d3,6A Daily Tsmom Next Rth,australian_dollar_futures,6A,futures,daily_tsmom_next_rth,research_derived,1.024712,1111,38.930826,50.5,141.243772,"{""direction"": ""momentum"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 20}"
australian_dollar_futures_daily_tsmom_next_rth_direction_contrarian_entryminute_570_exitmi_c1654a44,6A Daily Tsmom Next Rth,australian_dollar_futures,6A,futures,daily_tsmom_next_rth,research_derived,0.975884,1111,-38.930826,48.69,143.434901,"{""direction"": ""contrarian"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 20}"
australian_dollar_futures_daily_tsmom_next_overnight_direction_momentum_entryminute_945_ex_1c56687c,6A Daily Tsmom Next Overnight,australian_dollar_futures,6A,futures,daily_tsmom_next_overnight,research_derived,0.901318,1111,-297.381667,46.98,435.765424,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 20}"
australian_dollar_futures_daily_tsmom_next_overnight_direction_contrarian_entryminute_945__322a926d,6A Daily Tsmom Next Overnight,australian_dollar_futures,6A,futures,daily_tsmom_next_overnight,research_derived,1.109487,1111,297.381667,52.39,150.489189,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 20}"
australian_dollar_futures_daily_tsmom_next_rth_direction_momentum_entryminute_570_exitminu_27bbd7e4,6A Daily Tsmom Next Rth,australian_dollar_futures,6A,futures,daily_tsmom_next_rth,research_derived,0.956314,1111,-71.189573,49.77,132.741819,"{""direction"": ""momentum"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 40}"
australian_dollar_futures_daily_tsmom_next_rth_direction_contrarian_entryminute_570_exitmi_df5fc25b,6A Daily Tsmom Next Rth,australian_dollar_futures,6A,futures,daily_tsmom_next_rth,research_derived,1.045682,1111,71.189573,49.41,98.258228,"{""direction"": ""contrarian"", ""entryMinute"": 570, ""exitMinute"": 945, ""lookbackDays"": 40}"
australian_dollar_futures_daily_tsmom_next_overnight_direction_momentum_entryminute_945_ex_067ab799,6A Daily Tsmom Next Overnight,australian_dollar_futures,6A,futures,daily_tsmom_next_overnight,research_derived,0.916986,1111,-247.992327,48.33,431.763005,"{""direction"": ""momentum"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 40}"
australian_dollar_futures_daily_tsmom_next_overnight_direction_contrarian_entryminute_945__9b8d107a,6A Daily Tsmom Next Overnight,australian_dollar_futures,6A,futures,daily_tsmom_next_overnight,research_derived,1.09053,1111,247.992327,51.04,131.556891,"{""direction"": ""contrarian"", ""entryMinute"": 945, ""exitMinute"": 570, ""lookbackDays"": 40}"
british_pound_futures_us_first30_last30_momentum_direction_same_entryminute_930_exitbarmin_10fa8842,6B Us First30 Last30 Momentum,british_pound_futures,6B,futures,us_first30_last30_momentum,research_derived/session_specific,0.900989,1116,-27.47006,44.8,32.301324,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.0, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
british_pound_futures_us_first30_last30_momentum_direction_same_entryminute_930_exitbarmin_aa862d0b,6B Us First30 Last30 Momentum,british_pound_futures,6B,futures,us_first30_last30_momentum,research_derived/session_specific,0.901118,1078,-26.399603,44.99,31.940036,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.05, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
british_pound_futures_us_first30_last30_momentum_direction_same_entryminute_930_exitbarmin_5a18dcef,6B Us First30 Last30 Momentum,british_pound_futures,6B,futures,us_first30_last30_momentum,research_derived/session_specific,0.893578,1035,-27.318071,44.83,32.922069,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.1, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
british_pound_futures_us_first30_last30_momentum_direction_same_entryminute_930_exitbarmin_f4e2ebd5,6B Us First30 Last30 Momentum,british_pound_futures,6B,futures,us_first30_last30_momentum,research_derived/session_specific,0.903489,946,-22.457168,44.71,26.895466,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.2, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
british_pound_futures_us_first30_last30_momentum_direction_same_entryminute_930_exitbarmin_6d601d23,6B Us First30 Last30 Momentum,british_pound_futures,6B,futures,us_first30_last30_momentum,research_derived/session_specific,0.870702,818,-26.606162,43.77,29.755368,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.35, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
british_pound_futures_us_first30_last30_momentum_direction_same_entryminute_930_exitbarmin_2c5378a3,6B Us First30 Last30 Momentum,british_pound_futures,6B,futures,us_first30_last30_momentum,research_derived/session_specific,0.881582,715,-21.58626,43.78,24.731991,"{""direction"": ""same"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.5, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
british_pound_futures_us_first30_last30_reversal_direction_opposite_entryminute_930_exitba_4af47e58,6B Us First30 Last30 Reversal,british_pound_futures,6B,futures,us_first30_last30_reversal,research_derived/session_specific,1.109891,1116,27.47006,47.31,12.539766,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.0, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
british_pound_futures_us_first30_last30_reversal_direction_opposite_entryminute_930_exitba_d5338d44,6B Us First30 Last30 Reversal,british_pound_futures,6B,futures,us_first30_last30_reversal,research_derived/session_specific,1.109732,1078,26.399603,46.94,13.866826,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.05, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
british_pound_futures_us_first30_last30_reversal_direction_opposite_entryminute_930_exitba_cb408714,6B Us First30 Last30 Reversal,british_pound_futures,6B,futures,us_first30_last30_reversal,research_derived/session_specific,1.119097,1035,27.318071,47.25,14.058405,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.1, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
british_pound_futures_us_first30_last30_reversal_direction_opposite_entryminute_930_exitba_e50d4ca5,6B Us First30 Last30 Reversal,british_pound_futures,6B,futures,us_first30_last30_reversal,research_derived/session_specific,1.10682,946,22.457168,47.04,12.875726,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.2, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
british_pound_futures_us_first30_last30_reversal_direction_opposite_entryminute_930_exitba_8ffa5346,6B Us First30 Last30 Reversal,british_pound_futures,6B,futures,us_first30_last30_reversal,research_derived/session_specific,1.148498,818,26.606162,48.17,11.291811,"{""direction"": ""opposite"", ""entryMinute"": 930, ""exitBarMinute"": 945, ""minSignalAtr"": 0.35, ""signalEndBarMinute"": 585, ""signalStartMinute"": 570}"
