market,symbol,phase,pip_or_tick_size,round_trip_cost_units,signal_atr_mult,recent_signal_lookback,abs_close_ema200_atr_max,trade_rsi_min,trade_rsi_max,trades,wins,losses,win_rate_pct,profit_factor,avg_pips
futures,YM,mean_reversion,1.0,2.0,2.5,10,3.0,,,164,118,46,71.95121951219512,0.8045565436373653,-30.286585365853657
futures,YM,mean_reversion,1.0,2.0,2.0,10,1.0,-0.1,0.25,55,43,12,78.18181818181819,0.8032656312226205,-26.945454545454545
futures,YM,mean_reversion,1.0,2.0,1.5,16,0.75,0.0,0.15,31,26,5,83.87096774193549,0.8020361990950227,-16.93548387096774
futures,YM,mean_reversion,1.0,2.0,1.5,24,3.0,-0.2,0.4,155,111,44,71.61290322580646,0.7974534769833497,-26.683870967741935
futures,YM,mean_reversion,1.0,2.0,2.5,16,2.0,-0.05,0.15,42,31,11,73.80952380952381,0.7947516401124649,-31.285714285714285
futures,YM,mean_reversion,1.0,2.0,3.0,6,1.5,-0.2,0.4,86,63,23,73.25581395348837,0.7897328881469116,-29.290697674418606
futures,YM,mean_reversion,1.0,2.0,3.0,10,1.5,-0.2,0.4,86,63,23,73.25581395348837,0.7897328881469116,-29.290697674418606
futures,YM,mean_reversion,1.0,2.0,3.0,16,1.5,-0.2,0.4,85,62,23,72.94117647058823,0.7871452420701168,-30.0
futures,YM,mean_reversion,1.0,2.0,2.5,16,3.0,,,161,115,46,71.42857142857143,0.7846462579680491,-33.993788819875775
futures,YM,mean_reversion,1.0,2.0,1.5,16,2.0,-0.2,0.4,136,101,35,74.26470588235294,0.7839291718032052,-28.352941176470587
futures,YM,mean_reversion,1.0,2.0,2.5,24,3.0,,,158,113,45,71.51898734177216,0.7838642213642214,-34.0126582278481
futures,YM,mean_reversion,1.0,2.0,2.5,16,1.5,-0.1,0.25,63,48,15,76.19047619047619,0.7812376433372875,-35.12698412698413
futures,YM,mean_reversion,1.0,2.0,1.5,16,1.5,-0.2,0.4,117,88,29,75.21367521367522,0.7801778070464274,-28.52991452991453
futures,YM,mean_reversion,1.0,2.0,2.0,6,1.0,-0.1,0.25,59,46,13,77.96610169491525,0.7782782782782782,-30.033898305084747
futures,YM,mean_reversion,1.0,2.0,3.0,24,1.5,-0.2,0.4,83,59,24,71.08433734939759,0.7749771992372109,-32.69879518072289
futures,YM,mean_reversion,1.0,2.0,3.0,24,3.0,,,154,107,47,69.48051948051948,0.7739898451166958,-34.396103896103895
futures,YM,mean_reversion,1.0,2.0,3.0,24,2.0,-0.2,0.4,100,71,29,71.0,0.7727726300784035,-31.88
futures,YM,mean_reversion,1.0,2.0,1.5,6,2.0,,,147,108,39,73.46938775510205,0.7678851995391223,-30.14965986394558
futures,YM,mean_reversion,1.0,2.0,3.0,16,3.0,,,157,110,47,70.06369426751591,0.7659511535536212,-35.28025477707006
futures,YM,mean_reversion,1.0,2.0,3.0,6,3.0,,,159,111,48,69.81132075471697,0.7656434474616293,-34.9559748427673
futures,YM,mean_reversion,1.0,2.0,3.0,10,3.0,,,159,111,48,69.81132075471697,0.7656434474616293,-34.9559748427673
futures,YM,mean_reversion,1.0,2.0,1.5,6,1.5,,,126,95,31,75.39682539682539,0.7641457608496612,-30.666666666666668
futures,YM,mean_reversion,1.0,2.0,1.5,10,1.0,-0.1,0.25,73,56,17,76.71232876712328,0.7621252459775437,-28.15068493150685
futures,YM,mean_reversion,1.0,2.0,1.5,24,2.0,,,126,92,34,73.01587301587301,0.7595138356245206,-32.34920634920635
futures,YM,mean_reversion,1.0,2.0,3.0,16,2.0,-0.2,0.4,101,73,28,72.27722772277228,0.7544626854971682,-33.91089108910891
futures,YM,mean_reversion,1.0,2.0,3.0,6,2.0,-0.2,0.4,103,74,29,71.84466019417476,0.7539824273162369,-33.43689320388349
futures,YM,mean_reversion,1.0,2.0,3.0,10,2.0,-0.2,0.4,103,74,29,71.84466019417476,0.7539824273162369,-33.43689320388349
futures,YM,mean_reversion,1.0,2.0,2.0,10,0.75,-0.1,0.25,42,34,8,80.95238095238095,0.7536802464909278,-34.26190476190476
futures,YM,mean_reversion,1.0,2.0,1.5,10,0.75,-0.1,0.25,51,42,9,82.35294117647058,0.7531343810701042,-27.41176470588235
futures,YM,mean_reversion,1.0,2.0,3.0,6,1.5,,,93,69,24,74.19354838709677,0.751287332646756,-36.354838709677416
futures,YM,mean_reversion,1.0,2.0,3.0,10,1.5,,,93,69,24,74.19354838709677,0.751287332646756,-36.354838709677416
futures,YM,mean_reversion,1.0,2.0,3.0,16,1.5,,,92,68,24,73.91304347826086,0.7490069148153597,-37.08695652173913
futures,YM,mean_reversion,1.0,2.0,2.0,6,0.75,0.0,0.15,30,24,6,80.0,0.748561042108452,-27.666666666666668
futures,YM,mean_reversion,1.0,2.0,1.5,10,2.0,,,143,105,38,73.42657342657343,0.7471546413281821,-33.86713286713287
futures,YM,mean_reversion,1.0,2.0,1.5,24,3.0,,,163,115,48,70.5521472392638,0.74705776659779,-34.54601226993865
futures,YM,mean_reversion,1.0,2.0,2.5,6,2.0,-0.1,0.25,77,59,18,76.62337662337663,0.7446675521525119,-42.44155844155844
futures,YM,mean_reversion,1.0,2.0,2.0,24,2.0,-0.2,0.4,114,88,26,77.19298245614034,0.744132152831422,-37.771929824561404
futures,YM,mean_reversion,1.0,2.0,2.0,24,0.75,-0.1,0.25,35,28,7,80.0,0.7425102800078324,-37.57142857142857
futures,YM,mean_reversion,1.0,2.0,2.5,10,2.0,-0.1,0.25,76,58,18,76.31578947368422,0.7422454879287445,-43.4078947368421
futures,YM,mean_reversion,1.0,2.0,2.0,16,1.0,-0.1,0.25,52,40,12,76.92307692307693,0.7406079915040489,-37.57692307692308
futures,YM,mean_reversion,1.0,2.0,1.5,10,1.5,,,122,92,30,75.40983606557377,0.7400109469074986,-35.040983606557376
futures,YM,mean_reversion,1.0,2.0,1.5,16,1.0,-0.1,0.25,69,53,16,76.81159420289855,0.7394529439035697,-32.57971014492754
futures,YM,mean_reversion,1.0,2.0,3.0,24,1.5,,,90,65,25,72.22222222222221,0.7385009140767824,-39.733333333333334
futures,YM,mean_reversion,1.0,2.0,1.5,24,1.5,-0.2,0.4,103,77,26,74.75728155339806,0.7381719275642402,-35.51456310679612
futures,YM,mean_reversion,1.0,2.0,2.5,24,2.0,-0.05,0.15,37,28,9,75.67567567567568,0.7328790459965928,-42.37837837837838
futures,YM,mean_reversion,1.0,2.0,1.5,16,2.0,,,140,103,37,73.57142857142858,0.7272026714615978,-37.92857142857143
futures,YM,mean_reversion,1.0,2.0,1.5,16,0.75,-0.1,0.25,48,40,8,83.33333333333334,0.7264685067232838,-32.208333333333336
futures,YM,mean_reversion,1.0,2.0,2.0,6,0.75,-0.1,0.25,46,37,9,80.43478260869566,0.7255991112521822,-37.58695652173913
futures,YM,mean_reversion,1.0,2.0,1.5,24,0.75,-0.1,0.25,42,34,8,80.95238095238095,0.7202932098765432,-34.523809523809526
futures,YM,mean_reversion,1.0,2.0,2.5,24,1.5,-0.1,0.25,58,44,14,75.86206896551724,0.7196669712661183,-47.60344827586207
futures,YM,mean_reversion,1.0,2.0,1.5,16,1.5,,,120,90,30,75.0,0.7150425620572654,-39.891666666666666
futures,YM,mean_reversion,1.0,2.0,2.5,16,2.0,-0.1,0.25,73,55,18,75.34246575342466,0.7027111493085397,-52.12328767123287
futures,YM,mean_reversion,1.0,2.0,2.0,24,2.0,,,121,92,29,76.03305785123968,0.697107173356106,-46.900826446280995
futures,YM,mean_reversion,1.0,2.0,2.0,6,2.0,-0.2,0.4,126,96,30,76.19047619047619,0.6961664159360896,-46.48412698412698
futures,YM,mean_reversion,1.0,2.0,2.0,6,1.5,-0.2,0.4,104,81,23,77.88461538461539,0.6927405051678797,-48.30769230769231
futures,YM,mean_reversion,1.0,2.0,2.0,10,2.0,-0.2,0.4,123,93,30,75.60975609756098,0.6882921254934552,-48.78861788617886
futures,YM,mean_reversion,1.0,2.0,2.0,10,1.5,-0.2,0.4,101,78,23,77.22772277227723,0.6834497121156438,-51.16831683168317
futures,YM,mean_reversion,1.0,2.0,3.0,24,2.0,,,110,78,32,70.9090909090909,0.6815394498627577,-49.57272727272727
futures,YM,mean_reversion,1.0,2.0,2.5,6,1.0,-0.1,0.25,43,32,11,74.4186046511628,0.679355411749778,-58.76744186046512
futures,YM,mean_reversion,1.0,2.0,2.0,24,1.0,-0.1,0.25,46,35,11,76.08695652173914,0.6784348337746396,-47.52173913043478
futures,YM,mean_reversion,1.0,2.0,2.5,10,1.0,-0.1,0.25,42,31,11,73.80952380952381,0.6754219007740134,-60.904761904761905
futures,YM,mean_reversion,1.0,2.0,2.0,16,0.75,-0.1,0.25,39,31,8,79.48717948717949,0.672885997945909,-49.0
futures,YM,mean_reversion,1.0,2.0,1.5,24,1.5,,,106,79,27,74.52830188679245,0.6723131215912737,-48.179245283018865
futures,YM,mean_reversion,1.0,2.0,2.5,6,1.0,,,67,49,18,73.13432835820896,0.6707532274542584,-52.91044776119403
futures,YM,mean_reversion,1.0,2.0,2.5,10,1.0,,,66,48,18,72.72727272727273,0.6678740596266369,-54.18181818181818
futures,YM,mean_reversion,1.0,2.0,2.5,6,1.5,-0.2,0.4,91,67,24,73.62637362637363,0.6672234099412079,-54.73626373626374
futures,YM,mean_reversion,1.0,2.0,2.5,24,2.0,-0.1,0.25,67,51,16,76.11940298507463,0.6667481861905926,-61.014925373134325
futures,YM,mean_reversion,1.0,2.0,3.0,16,2.0,,,111,80,31,72.07207207207207,0.6661190001173571,-51.26126126126126
futures,YM,mean_reversion,1.0,2.0,3.0,6,2.0,,,113,81,32,71.68141592920354,0.6659840861221624,-50.52212389380531
futures,YM,mean_reversion,1.0,2.0,3.0,10,2.0,,,113,81,32,71.68141592920354,0.6659840861221624,-50.52212389380531
futures,YM,mean_reversion,1.0,2.0,2.5,10,1.5,-0.2,0.4,90,66,24,73.33333333333333,0.6651523249599145,-55.68888888888889
futures,YM,mean_reversion,1.0,2.0,2.0,16,2.0,-0.2,0.4,120,90,30,75.0,0.6637751921878247,-53.94166666666667
futures,YM,mean_reversion,1.0,2.0,1.5,6,1.0,,,91,67,24,73.62637362637363,0.6633488521432012,-46.08791208791209
futures,YM,mean_reversion,1.0,2.0,1.5,6,1.0,-0.2,0.4,91,67,24,73.62637362637363,0.6633488521432012,-46.08791208791209
futures,YM,mean_reversion,1.0,2.0,2.0,6,2.0,,,133,100,33,75.18796992481202,0.658893504531722,-54.330827067669176
futures,YM,mean_reversion,1.0,2.0,2.0,16,1.5,-0.2,0.4,98,75,23,76.53061224489795,0.6545387725101066,-57.55102040816327
futures,YM,mean_reversion,1.0,2.0,2.5,6,1.5,,,101,76,25,75.24752475247524,0.6517910987818116,-57.16831683168317
futures,YM,mean_reversion,1.0,2.0,2.0,10,2.0,,,130,97,33,74.61538461538461,0.6516848622335649,-56.69230769230769
futures,YM,mean_reversion,1.0,2.0,2.5,10,1.5,,,100,75,25,75.0,0.649921601736823,-58.05
futures,YM,mean_reversion,1.0,2.0,2.0,24,1.5,-0.2,0.4,94,72,22,76.59574468085107,0.6432557244564172,-59.170212765957444
futures,YM,mean_reversion,1.0,2.0,2.5,6,2.0,-0.2,0.4,110,80,30,72.72727272727273,0.6421150481189851,-59.5
futures,YM,mean_reversion,1.0,2.0,2.5,10,2.0,-0.2,0.4,109,79,30,72.47706422018348,0.6404199475065617,-60.330275229357795
futures,YM,mean_reversion,1.0,2.0,2.0,6,1.5,,,106,82,24,77.35849056603774,0.638630670748678,-61.24528301886792
futures,YM,mean_reversion,1.0,2.0,2.5,16,1.0,,,64,46,18,71.875,0.6321166527352094,-61.890625
futures,YM,mean_reversion,1.0,2.0,2.5,16,1.5,-0.2,0.4,87,63,24,72.41379310344827,0.6313468733297701,-63.42528735632184
futures,YM,mean_reversion,1.0,2.0,2.0,10,1.5,,,103,79,24,76.69902912621359,0.6301003344481605,-64.42718446601941
futures,YM,mean_reversion,1.0,2.0,2.0,16,2.0,,,127,94,33,74.01574803149606,0.6293775698284418,-61.74803149606299
futures,YM,mean_reversion,1.0,2.0,2.5,16,1.0,-0.1,0.25,40,29,11,72.5,0.6265702322040351,-73.575
futures,YM,mean_reversion,1.0,2.0,2.0,6,1.0,,,72,54,18,75.0,0.624756582846499,-61.55555555555556
futures,YM,mean_reversion,1.0,2.0,2.0,6,1.0,-0.2,0.4,72,54,18,75.0,0.624756582846499,-61.55555555555556
futures,YM,mean_reversion,1.0,2.0,2.5,16,1.5,,,97,72,25,74.22680412371135,0.6194065854541069,-65.0618556701031
futures,YM,mean_reversion,1.0,2.0,2.5,24,2.0,-0.2,0.4,103,74,29,71.84466019417476,0.613874712579216,-66.84466019417475
futures,YM,mean_reversion,1.0,2.0,2.5,16,2.0,-0.2,0.4,106,76,30,71.69811320754717,0.6127515310586177,-66.81132075471699
futures,YM,mean_reversion,1.0,2.0,2.5,6,1.0,-0.2,0.4,60,42,18,70.0,0.6084331754434847,-70.26666666666667
futures,YM,mean_reversion,1.0,2.0,2.5,10,1.0,-0.2,0.4,59,41,18,69.49152542372882,0.6055540076158633,-71.98305084745763
futures,YM,mean_reversion,1.0,2.0,2.0,16,1.5,,,100,76,24,76.0,0.6037904124860647,-71.08
futures,YM,mean_reversion,1.0,2.0,2.5,6,2.0,,,124,91,33,73.38709677419355,0.6020656136087484,-68.66935483870968
futures,YM,mean_reversion,1.0,2.0,2.5,10,2.0,,,123,90,33,73.17073170731707,0.6006168800822507,-69.47967479674797
futures,YM,mean_reversion,1.0,2.0,2.5,24,1.5,-0.2,0.4,84,60,24,71.42857142857143,0.5948159177043855,-71.27380952380952
futures,YM,mean_reversion,1.0,2.0,2.0,24,1.5,,,96,73,23,76.04166666666666,0.5913978494623656,-73.22916666666667
futures,YM,mean_reversion,1.0,2.0,2.5,24,1.5,,,94,69,25,73.40425531914893,0.586333129957291,-72.12765957446808
futures,YM,mean_reversion,1.0,2.0,2.5,24,1.0,,,62,44,18,70.96774193548387,0.5852482269503546,-70.74193548387096
futures,YM,mean_reversion,1.0,2.0,1.5,24,1.0,-0.1,0.25,56,41,15,73.21428571428571,0.5835998464884227,-58.125
futures,YM,mean_reversion,1.0,2.0,2.5,24,2.0,,,117,85,32,72.64957264957265,0.5771453130223008,-75.68376068376068
futures,YM,mean_reversion,1.0,2.0,2.5,16,2.0,,,120,87,33,72.5,0.5769698102626414,-75.43333333333334
futures,YM,mean_reversion,1.0,2.0,1.5,10,1.0,,,87,63,24,72.41379310344827,0.5735228787205686,-66.20689655172414
futures,YM,mean_reversion,1.0,2.0,1.5,10,1.0,-0.2,0.4,87,63,24,72.41379310344827,0.5735228787205686,-66.20689655172414
futures,YM,mean_reversion,1.0,2.0,2.5,16,1.0,-0.2,0.4,57,39,18,68.42105263157895,0.5697966007244358,-81.26315789473684
futures,YM,mean_reversion,1.0,2.0,2.0,10,1.0,,,70,51,19,72.85714285714285,0.5644277438547048,-79.48571428571428
futures,YM,mean_reversion,1.0,2.0,2.0,10,1.0,-0.2,0.4,70,51,19,72.85714285714285,0.5644277438547048,-79.48571428571428
futures,YM,mean_reversion,1.0,2.0,1.5,16,1.0,,,87,63,24,72.41379310344827,0.5614629923531957,-69.8735632183908
futures,YM,mean_reversion,1.0,2.0,1.5,16,1.0,-0.2,0.4,86,62,24,72.09302325581395,0.5600923387678546,-70.90697674418605
futures,YM,mean_reversion,1.0,2.0,2.5,24,1.0,-0.1,0.25,36,26,10,72.22222222222221,0.5472813238770685,-95.75
futures,YM,mean_reversion,1.0,2.0,1.5,6,0.75,,,62,48,14,77.41935483870968,0.5449550977284733,-69.46774193548387
futures,YM,mean_reversion,1.0,2.0,1.5,6,0.75,-0.2,0.4,62,48,14,77.41935483870968,0.5449550977284733,-69.46774193548387
futures,YM,mean_reversion,1.0,2.0,2.5,6,0.75,-0.1,0.25,35,26,9,74.28571428571429,0.5299709532611566,-101.71428571428571
futures,YM,mean_reversion,1.0,2.0,2.0,16,1.0,,,67,48,19,71.64179104477611,0.5274776890558948,-90.08955223880596
futures,YM,mean_reversion,1.0,2.0,2.0,16,1.0,-0.2,0.4,67,48,19,71.64179104477611,0.5274776890558948,-90.08955223880596
futures,YM,mean_reversion,1.0,2.0,2.5,10,0.75,-0.1,0.25,34,25,9,73.52941176470588,0.5258780036968577,-105.61764705882354
futures,YM,mean_reversion,1.0,2.0,2.5,24,1.0,-0.2,0.4,55,37,18,67.27272727272727,0.5217966903073286,-91.94545454545455
futures,YM,mean_reversion,1.0,2.0,2.0,6,0.75,,,57,43,14,75.43859649122807,0.5148221343873518,-86.14035087719299
futures,YM,mean_reversion,1.0,2.0,2.0,6,0.75,-0.2,0.4,57,43,14,75.43859649122807,0.5148221343873518,-86.14035087719299
futures,YM,mean_reversion,1.0,2.0,2.5,6,0.75,,,56,40,16,71.42857142857143,0.5042065009560229,-92.60714285714286
futures,YM,mean_reversion,1.0,2.0,2.5,10,0.75,,,55,39,16,70.9090909090909,0.5012428298279159,-94.85454545454546
futures,YM,mean_reversion,1.0,2.0,2.0,24,1.0,,,63,45,18,71.42857142857143,0.49721737685854306,-96.07936507936508
futures,YM,mean_reversion,1.0,2.0,2.0,24,1.0,-0.2,0.4,63,45,18,71.42857142857143,0.49721737685854306,-96.07936507936508
futures,YM,mean_reversion,1.0,2.0,2.5,16,0.75,-0.1,0.25,32,23,9,71.875,0.47504621072088726,-124.25
futures,YM,mean_reversion,1.0,2.0,2.0,10,0.75,,,54,40,14,74.07407407407408,0.4704180664427025,-105.0925925925926
futures,YM,mean_reversion,1.0,2.0,2.0,10,0.75,-0.2,0.4,54,40,14,74.07407407407408,0.4704180664427025,-105.0925925925926
futures,YM,mean_reversion,1.0,2.0,2.5,24,0.75,,,51,35,16,68.62745098039215,0.47019867549668876,-106.66666666666667
futures,YM,mean_reversion,1.0,2.0,2.5,16,0.75,,,53,37,16,69.81132075471697,0.46443594646271513,-105.69811320754717
futures,YM,mean_reversion,1.0,2.0,1.5,24,1.0,,,74,51,23,68.91891891891892,0.4570530993793579,-95.75675675675676
futures,YM,mean_reversion,1.0,2.0,1.5,24,1.0,-0.2,0.4,73,50,23,68.4931506849315,0.4555972722396751,-97.32876712328768
futures,YM,mean_reversion,1.0,2.0,2.5,6,0.75,-0.2,0.4,50,34,16,68.0,0.4483747609942639,-115.4
futures,YM,mean_reversion,1.0,2.0,2.5,10,0.75,-0.2,0.4,49,33,16,67.3469387755102,0.4454110898661568,-118.38775510204081
futures,YM,mean_reversion,1.0,2.0,2.0,24,0.75,,,47,34,13,72.3404255319149,0.4438433022743212,-118.1063829787234
futures,YM,mean_reversion,1.0,2.0,2.0,24,0.75,-0.2,0.4,47,34,13,72.3404255319149,0.4438433022743212,-118.1063829787234
futures,YM,mean_reversion,1.0,2.0,1.5,10,0.75,,,59,44,15,74.57627118644068,0.44106463878326996,-99.66101694915254
futures,YM,mean_reversion,1.0,2.0,1.5,10,0.75,-0.2,0.4,59,44,15,74.57627118644068,0.44106463878326996,-99.66101694915254
futures,YM,mean_reversion,1.0,2.0,1.5,16,0.75,,,56,42,14,75.0,0.42639642211437817,-107.64285714285714
futures,YM,mean_reversion,1.0,2.0,1.5,16,0.75,-0.2,0.4,56,42,14,75.0,0.42639642211437817,-107.64285714285714
futures,YM,mean_reversion,1.0,2.0,2.0,16,0.75,,,51,37,14,72.54901960784314,0.4263717805151176,-120.52941176470588
futures,YM,mean_reversion,1.0,2.0,2.0,16,0.75,-0.2,0.4,51,37,14,72.54901960784314,0.4263717805151176,-120.52941176470588
futures,YM,mean_reversion,1.0,2.0,3.0,6,1.0,,,59,39,20,66.10169491525424,0.41592623637887677,-118.10169491525424
futures,YM,mean_reversion,1.0,2.0,3.0,10,1.0,,,59,39,20,66.10169491525424,0.41592623637887677,-118.10169491525424
futures,YM,mean_reversion,1.0,2.0,3.0,16,1.0,,,58,38,20,65.51724137931035,0.4133277451802179,-120.67241379310344
futures,YM,mean_reversion,1.0,2.0,2.5,24,0.75,-0.2,0.4,45,29,16,64.44444444444444,0.41332294507206857,-133.86666666666667
futures,YM,mean_reversion,1.0,2.0,1.5,24,0.75,,,50,36,14,72.0,0.4092221890249975,-118.64
futures,YM,mean_reversion,1.0,2.0,1.5,24,0.75,-0.2,0.4,50,36,14,72.0,0.4092221890249975,-118.64
futures,YM,mean_reversion,1.0,2.0,2.5,16,0.75,-0.2,0.4,47,31,16,65.95744680851064,0.408604206500956,-131.61702127659575
futures,YM,mean_reversion,1.0,2.0,3.0,24,1.0,,,57,36,21,63.1578947368421,0.4072933144617434,-124.89473684210526
futures,YM,mean_reversion,1.0,2.0,3.0,6,1.0,-0.1,0.25,37,25,12,67.56756756756756,0.37433606953162724,-140.0810810810811
futures,YM,mean_reversion,1.0,2.0,3.0,10,1.0,-0.1,0.25,37,25,12,67.56756756756756,0.37433606953162724,-140.0810810810811
futures,YM,mean_reversion,1.0,2.0,3.0,16,1.0,-0.1,0.25,36,24,12,66.66666666666666,0.3705939159826171,-144.83333333333334
futures,YM,mean_reversion,1.0,2.0,3.0,24,1.0,-0.1,0.25,34,22,12,64.70588235294117,0.3658860453887011,-154.5
futures,YM,mean_reversion,1.0,2.0,3.0,6,1.0,-0.2,0.4,54,34,20,62.96296296296296,0.3532271584241408,-142.88888888888889
futures,YM,mean_reversion,1.0,2.0,3.0,10,1.0,-0.2,0.4,54,34,20,62.96296296296296,0.3532271584241408,-142.88888888888889
futures,YM,mean_reversion,1.0,2.0,3.0,16,1.0,-0.2,0.4,53,33,20,62.264150943396224,0.35062866722548197,-146.16981132075472
futures,YM,mean_reversion,1.0,2.0,3.0,24,1.0,-0.2,0.4,52,31,21,59.61538461538461,0.3450170676879527,-151.28846153846155
futures,YM,mean_reversion,1.0,2.0,3.0,6,0.75,,,49,30,19,61.224489795918366,0.2858719646799117,-171.6530612244898
futures,YM,mean_reversion,1.0,2.0,3.0,10,0.75,,,49,30,19,61.224489795918366,0.2858719646799117,-171.6530612244898
futures,YM,mean_reversion,1.0,2.0,3.0,16,0.75,,,48,29,19,60.416666666666664,0.28323993886907795,-175.875
futures,YM,mean_reversion,1.0,2.0,3.0,24,0.75,,,47,27,20,57.446808510638306,0.2780166961801164,-182.17021276595744
futures,YM,mean_reversion,1.0,2.0,3.0,6,0.75,-0.1,0.25,31,20,11,64.51612903225806,0.2752090506640433,-190.1290322580645
futures,YM,mean_reversion,1.0,2.0,3.0,10,0.75,-0.1,0.25,31,20,11,64.51612903225806,0.2752090506640433,-190.1290322580645
futures,YM,mean_reversion,1.0,2.0,3.0,16,0.75,-0.1,0.25,30,19,11,63.33333333333333,0.27139695031972455,-197.5
futures,YM,mean_reversion,1.0,2.0,3.0,6,0.75,-0.2,0.4,45,26,19,57.77777777777777,0.2359483783324843,-199.9777777777778
futures,YM,mean_reversion,1.0,2.0,3.0,10,0.75,-0.2,0.4,45,26,19,57.77777777777777,0.2359483783324843,-199.9777777777778
futures,YM,mean_reversion,1.0,2.0,3.0,16,0.75,-0.2,0.4,44,25,19,56.81818181818182,0.23331635252165053,-205.22727272727272
futures,YM,mean_reversion,1.0,2.0,3.0,24,0.75,-0.2,0.4,43,23,20,53.48837209302325,0.22843410068302555,-212.7906976744186
futures,YM,momentum,1.0,2.0,1.5,16,0.75,,,68,63,5,92.64705882352942,8.032325338894681,99.17647058823529
futures,YM,momentum,1.0,2.0,1.5,24,0.75,,,60,55,5,91.66666666666666,7.960346964064436,93.61666666666666
futures,YM,momentum,1.0,2.0,1.5,16,1.0,,,96,84,12,87.5,7.324224519940916,89.19791666666667
futures,YM,momentum,1.0,2.0,1.5,24,1.0,,,82,72,10,87.8048780487805,6.736568457538994,80.73170731707317
futures,YM,momentum,1.0,2.0,1.5,10,0.75,,,73,62,11,84.93150684931507,2.927907840951319,71.06849315068493
futures,YM,momentum,1.0,2.0,1.5,10,1.0,,,103,82,21,79.6116504854369,2.895430107526882,68.45631067961165
futures,YM,momentum,1.0,2.0,2.5,16,0.75,,,50,41,9,82.0,2.7442153975599495,82.92
futures,YM,momentum,1.0,2.0,2.5,24,0.75,,,48,40,8,83.33333333333334,2.5940721649484537,77.3125
futures,YM,momentum,1.0,2.0,3.0,6,0.75,,,42,34,8,80.95238095238095,2.4873391448733915,85.30952380952381
futures,YM,momentum,1.0,2.0,1.5,10,1.5,,,147,114,33,77.55102040816327,2.4532284027901987,55.27210884353742
futures,YM,momentum,1.0,2.0,3.0,10,0.75,,,40,32,8,80.0,2.401411374014114,84.4
futures,YM,momentum,1.0,2.0,2.0,24,0.75,,,51,40,11,78.43137254901961,2.2755417956656347,56.549019607843135
futures,YM,momentum,1.0,2.0,1.5,16,2.0,,,182,148,34,81.31868131868131,2.239291598023064,49.5989010989011
futures,YM,momentum,1.0,2.0,1.5,16,1.5,,,143,117,26,81.81818181818183,2.21319018404908,49.78321678321678
futures,YM,momentum,1.0,2.0,3.0,24,0.75,,,39,31,8,79.48717948717949,2.171509281678773,74.43589743589743
futures,YM,momentum,1.0,2.0,3.0,6,1.0,,,54,42,12,77.77777777777779,2.164228127799343,72.20370370370371
futures,YM,momentum,1.0,2.0,2.0,16,0.75,,,54,41,13,75.92592592592592,2.1630722663639803,56.925925925925924
futures,YM,momentum,1.0,2.0,2.0,24,2.0,,,131,103,28,78.62595419847328,2.153034728984096,54.23664122137404
futures,YM,momentum,1.0,2.0,3.0,16,0.75,,,37,29,8,78.37837837837837,2.1440431714404315,74.48648648648648
futures,YM,momentum,1.0,2.0,2.5,16,1.0,,,66,52,14,78.78787878787878,2.1152895964864125,61.56060606060606
futures,YM,momentum,1.0,2.0,1.5,24,2.0,,,153,127,26,83.00653594771242,2.1025761859880614,45.87581699346405
futures,YM,momentum,1.0,2.0,3.0,10,1.0,,,52,40,12,76.92307692307693,2.1024186324275904,71.0
futures,YM,momentum,1.0,2.0,2.0,10,0.75,,,51,39,12,76.47058823529412,2.0589577786230504,54.588235294117645
futures,YM,momentum,1.0,2.0,2.0,16,3.0,,,198,153,45,77.27272727272727,2.0133692507233363,51.2979797979798
futures,YM,momentum,1.0,2.0,2.5,10,0.75,,,45,35,10,77.77777777777779,2.00532319391635,58.75555555555555
futures,YM,momentum,1.0,2.0,1.5,10,2.0,,,190,147,43,77.36842105263158,1.9709111488398416,45.14736842105263
futures,YM,momentum,1.0,2.0,2.0,16,2.0,,,143,110,33,76.92307692307693,1.9428879310344827,48.95104895104895
futures,YM,momentum,1.0,2.0,1.5,16,3.0,,,257,202,55,78.59922178988327,1.9374601729631316,40.070038910505836
futures,YM,momentum,1.0,2.0,2.0,24,1.5,,,100,78,22,78.0,1.88389662027833,44.46
futures,YM,momentum,1.0,2.0,2.5,24,1.0,,,61,48,13,78.68852459016394,1.8814691151919867,51.9344262295082
futures,YM,momentum,1.0,2.0,1.5,24,1.5,,,119,97,22,81.5126050420168,1.869533527696793,40.10084033613445
futures,YM,momentum,1.0,2.0,3.0,16,1.0,,,48,36,12,75.0,1.8620483726485517,60.145833333333336
futures,YM,momentum,1.0,2.0,2.0,16,1.5,,,112,86,26,76.78571428571429,1.79150390625,43.419642857142854
futures,YM,momentum,1.0,2.0,3.0,24,1.0,,,48,36,12,75.0,1.7650672908133411,54.479166666666664
futures,YM,momentum,1.0,2.0,2.5,6,0.75,,,49,41,8,83.6734693877551,1.7435123717561858,50.285714285714285
futures,YM,momentum,1.0,2.0,2.5,10,1.0,,,61,46,15,75.40983606557377,1.7145790554414784,45.63934426229508
futures,YM,momentum,1.0,2.0,1.5,24,3.0,,,216,171,45,79.16666666666666,1.675511174512601,32.88425925925926
futures,YM,momentum,1.0,2.0,1.5,10,3.0,,,265,199,66,75.09433962264151,1.6241867043847242,33.30566037735849
