market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held
gold_spot,XAUUSD,momentum,long,3576,3577,3577,2025-06-23 00:00:00+00:00,2025-06-23 00:15:00+00:00,2025-06-23 00:15:00+00:00,3368.485,3365.485,-300.0,-311.0,-1.0,1032,300,11.0,sl,0
forex,EURUSD,mean_reversion,long,3670,3671,3724,2025-06-23 02:30:00+00:00,2025-06-23 02:45:00+00:00,2025-06-23 16:00:00+00:00,1.15039,1.1538,34.09999999999913,32.09999999999913,0.41688311688310553,50,75,2.0,signal,53
futures,6E,mean_reversion,long,3604,3605,3658,2025-06-23 02:30:00+00:00,2025-06-23 02:45:00+00:00,2025-06-23 16:00:00+00:00,1.15685,1.1603,69.0000000000035,66.0000000000035,0.21782178217822937,100,300,3.0,signal,53
gold_spot,XAUUSD,momentum,short,3612,3613,3620,2025-06-23 09:00:00+00:00,2025-06-23 09:15:00+00:00,2025-06-23 11:00:00+00:00,3368.18,3371.18,-300.0,-311.0,-1.0,1032,300,11.0,sl,7
futures,ES,mean_reversion,short,3608,3609,3684,2025-06-23 11:00:00+00:00,2025-06-23 11:15:00+00:00,2025-06-24 07:00:00+00:00,6015.5,6140.5,-500.0,-503.0,-1.0,500,500,3.0,sl,75
futures,YM,momentum,long,3608,3609,3615,2025-06-23 11:00:00+00:00,2025-06-23 11:15:00+00:00,2025-06-23 12:45:00+00:00,42467.0,42514.0,47.0,44.0,0.0874751491053678,300,500,3.0,signal,6
gold_spot,XAUUSD,mean_reversion,short,3625,3626,3627,2025-06-23 12:15:00+00:00,2025-06-23 12:30:00+00:00,2025-06-23 12:45:00+00:00,3362.65,3360.03,261.9999999999891,250.9999999999891,0.8070739549838878,1097,300,11.0,signal,1
gold_spot,XAUUSD,momentum,long,3625,3626,3626,2025-06-23 12:15:00+00:00,2025-06-23 12:30:00+00:00,2025-06-23 12:30:00+00:00,3362.65,3359.65,-300.0,-311.0,-1.0,1032,300,11.0,sl,0
futures,NQ,momentum,short,3615,3616,3620,2025-06-23 12:45:00+00:00,2025-06-23 13:00:00+00:00,2025-06-23 14:00:00+00:00,21883.25,21966.75,-334.0,-337.0,-1.0,500,334,3.0,sl,4
forex,GBPUSD,momentum,short,3767,3768,3774,2025-06-23 13:30:00+00:00,2025-06-23 13:45:00+00:00,2025-06-23 15:15:00+00:00,1.3421,1.3496000000000001,-75.0,-77.0,-1.0,20,75,2.0,sl,6
futures,CL,mean_reversion,long,3641,3642,3644,2025-06-23 16:15:00+00:00,2025-06-23 16:30:00+00:00,2025-06-23 17:00:00+00:00,74.16,71.16,-300.0,-303.0,-1.0,200,300,3.0,sl,2
futures,CL,momentum,short,3641,3642,3643,2025-06-23 16:15:00+00:00,2025-06-23 16:30:00+00:00,2025-06-23 16:45:00+00:00,74.16,71.94,221.9999999999999,218.9999999999999,0.7227722772277224,500,300,3.0,signal,1
futures,ES,momentum,long,3629,3630,3635,2025-06-23 16:15:00+00:00,2025-06-23 16:30:00+00:00,2025-06-23 17:45:00+00:00,6017.75,6063.25,182.0,179.0,0.5907590759075908,300,300,3.0,signal,5
futures,NQ,mean_reversion,short,3629,3630,3630,2025-06-23 16:15:00+00:00,2025-06-23 16:30:00+00:00,2025-06-23 16:30:00+00:00,21860.25,21822.75,150.0,147.0,0.2922465208747515,150,500,3.0,tp,0
futures,NQ,momentum,long,3629,3630,3630,2025-06-23 16:15:00+00:00,2025-06-23 16:30:00+00:00,2025-06-23 16:30:00+00:00,21860.25,21776.75,-334.0,-337.0,-1.0,500,334,3.0,sl,0
forex,USDCAD,momentum,long,3769,3770,3770,2025-06-23 18:15:00+00:00,2025-06-23 18:30:00+00:00,2025-06-23 18:30:00+00:00,1.37425,1.37475,5.0,3.0,0.13636363636363635,5,20,2.0,tp,0
