market,symbol,phase,side,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,entry_price,exit_price,gross_units,net_units,r_multiple,tp_units,sl_units,cost_units,exit_reason,bars_held,key,size_multiplier,dollars_per_unit,pnl_dollars,risk_dollars,target_dollars,session_key
futures,CL,ict_sweep_fvg,long,8223,8226,8226,2024-04-18 12:45:00+00:00,2024-04-18 13:30:00+00:00,2024-04-18 13:30:00+00:00,82.67,82.93,26.00000000000051,23.00000000000051,0.7931034482758658,26.00000000000051,26.00000000000051,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,805.000000000018,1015.000000000018,910.000000000018,2024-04-18
futures,CL,ict_sweep_fvg,long,8235,8244,8247,2024-04-18 15:45:00+00:00,2024-04-18 18:00:00+00:00,2024-04-18 18:45:00+00:00,82.72,82.95,23.0000000000004,20.0000000000004,0.7692307692307727,23.0000000000004,23.0000000000004,3.0,tp,3,CL:ict_sweep_fvg,35.0,1.0,700.0000000000141,910.0000000000141,805.0000000000141,2024-04-18
futures,RTY,ict_sweep_fvg,long,8297,8304,8304,2024-04-19 11:15:00+00:00,2024-04-19 13:00:00+00:00,2024-04-19 13:00:00+00:00,1949.5,1952.7,32.000000000000455,29.00000000000045,0.8285714285714846,32.000000000000455,31.99999999999818,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,580.000000000009,699.9999999999636,640.0000000000091,2024-04-19
futures,NQ,ict_sweep_fvg,long,8297,8306,8306,2024-04-19 11:15:00+00:00,2024-04-19 13:30:00+00:00,2024-04-19 13:30:00+00:00,17456.75,17435.25,-86.0,-89.0,-1.0,86.0,86.0,3.0,sl,0,NQ:ict_sweep_fvg,15.0,0.5,-667.5,667.5,645.0,2024-04-19
futures,RTY,ict_sweep_fvg,long,8318,8324,8324,2024-04-19 16:30:00+00:00,2024-04-19 18:00:00+00:00,2024-04-19 18:00:00+00:00,1954.0,1958.0,40.0,37.0,0.8604651162790697,40.0,40.0,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,740.0,860.0,800.0,2024-04-19
futures,GC,ict_sweep_fvg,short,8331,8336,8336,2024-04-19 19:30:00+00:00,2024-04-19 20:45:00+00:00,2024-04-19 20:45:00+00:00,2407.1,2404.7000000000003,23.99999999999636,20.99999999999636,0.9999999999997836,23.99999999999636,24.00000000000091,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,314.9999999999454,405.00000000001364,359.9999999999454,2024-04-19
futures,YM,ict_sweep_fvg,short,8400,8407,8407,2024-04-22 14:00:00+00:00,2024-04-22 15:45:00+00:00,2024-04-22 15:45:00+00:00,38319.0,38279.0,40.0,37.0,1.0,40.0,40.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,647.5,752.5,700.0,2024-04-22
futures,RTY,ict_sweep_fvg,short,8400,8408,8408,2024-04-22 14:00:00+00:00,2024-04-22 16:00:00+00:00,2024-04-22 16:00:00+00:00,1970.9,1973.4,-25.0,-28.0,-1.2727272727272727,25.0,25.0,3.0,sl,0,RTY:ict_sweep_fvg,40.0,0.5,-560.0,560.0,500.0,2024-04-22
futures,NQ,ict_sweep_fvg,short,8400,8409,8410,2024-04-22 14:00:00+00:00,2024-04-22 16:15:00+00:00,2024-04-22 16:30:00+00:00,17275.25,17236.25,156.0,153.0,1.0,156.0,156.0,3.0,tp,1,NQ:ict_sweep_fvg,15.0,0.5,1147.5,1192.5,1170.0,2024-04-22
futures,CL,ict_sweep_fvg,long,8417,8427,8427,2024-04-22 15:15:00+00:00,2024-04-22 17:45:00+00:00,2024-04-22 17:45:00+00:00,81.66,81.89,23.0000000000004,20.0000000000004,0.7692307692308148,23.0000000000004,22.999999999998977,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,700.0000000000141,909.9999999999642,805.0000000000141,2024-04-22
futures,NQ,momentum,short,324810,324811,324817,2024-04-22 17:45:00+00:00,2024-04-22 18:00:00+00:00,2024-04-22 19:30:00+00:00,17397.25,17359.75,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,6,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2024-04-22
futures,CL,ict_sweep_fvg,short,8453,8458,8458,2024-04-23 01:15:00+00:00,2024-04-23 02:30:00+00:00,2024-04-23 02:30:00+00:00,82.24,82.10000000000001,13.999999999998636,10.999999999998636,0.9999999999998708,13.999999999998636,14.000000000000057,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,384.99999999995225,595.000000000002,489.99999999995225,2024-04-23
futures,CL,ict_sweep_fvg,short,8470,8478,8478,2024-04-23 05:30:00+00:00,2024-04-23 07:30:00+00:00,2024-04-23 07:30:00+00:00,82.29,82.39,-9.999999999999432,-12.999999999999432,-1.8571428571429267,10.000000000000853,9.999999999999432,3.0,sl,0,CL:ict_sweep_fvg,35.0,1.0,-454.9999999999801,454.9999999999801,350.00000000002984,2024-04-23
futures,CL,momentum,long,327382,327383,327603,2024-04-23 09:30:00+00:00,2024-04-23 09:45:00+00:00,2024-04-25 18:45:00+00:00,82.04,83.61,156.99999999999932,153.99999999999932,0.3061630218687859,500.0,500.0,3.0,signal,220,CL:momentum,2.0,1.0,307.99999999999864,1006.0,1000.0,2024-04-23
futures,YM,ict_sweep_fvg,short,8498,8500,8500,2024-04-23 15:30:00+00:00,2024-04-23 16:00:00+00:00,2024-04-23 16:00:00+00:00,38676.0,38656.0,20.0,17.0,1.0,20.0,20.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,297.5,402.5,350.0,2024-04-23
futures,NQ,ict_sweep_fvg,short,8579,8581,8581,2024-04-24 12:45:00+00:00,2024-04-24 13:15:00+00:00,2024-04-24 13:15:00+00:00,17715.25,17726.75,-46.0,-49.0,-1.1395348837209305,46.0,46.0,3.0,sl,0,NQ:ict_sweep_fvg,15.0,0.5,-367.5,367.5,345.0,2024-04-24
futures,RTY,ict_sweep_fvg,short,8661,8670,8670,2024-04-25 10:15:00+00:00,2024-04-25 12:30:00+00:00,2024-04-25 12:30:00+00:00,2017.5,2019.5,-20.0,-23.0,-1.3529411764705883,20.0,20.0,3.0,sl,0,RTY:ict_sweep_fvg,40.0,0.5,-460.0,460.0,400.0,2024-04-25
futures,CL,ict_sweep_fvg,short,8781,8785,8785,2024-04-26 14:15:00+00:00,2024-04-26 15:15:00+00:00,2024-04-26 15:15:00+00:00,83.87,84.09,-21.999999999999886,-24.999999999999886,-1.3157894736842124,21.999999999999886,21.999999999999886,3.0,sl,0,CL:ict_sweep_fvg,35.0,1.0,-874.999999999996,874.999999999996,769.999999999996,2024-04-26
futures,YM,ict_sweep_fvg,short,8830,8835,8835,2024-04-29 06:30:00+00:00,2024-04-29 07:45:00+00:00,2024-04-29 07:45:00+00:00,38525.0,38514.0,11.0,8.0,1.0,11.0,11.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,140.0,245.0,192.5,2024-04-29
futures,RTY,ict_sweep_fvg,short,8824,8837,8837,2024-04-29 05:00:00+00:00,2024-04-29 08:15:00+00:00,2024-04-29 08:15:00+00:00,2020.4,2019.1,12.999999999999543,9.999999999999543,1.0,12.999999999999543,12.999999999999543,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,199.99999999999088,319.99999999999085,259.99999999999085,2024-04-29
futures,CL,momentum,short,327745,327746,327771,2024-04-29 08:15:00+00:00,2024-04-29 08:30:00+00:00,2024-04-29 14:45:00+00:00,83.45,82.6,85.00000000000085,82.00000000000085,0.163021868787278,500.0,500.0,3.0,signal,25,CL:momentum,2.0,1.0,164.0000000000017,1006.0,1000.0,2024-04-29
futures,GC,ict_sweep_fvg,short,8852,8861,8861,2024-04-29 11:45:00+00:00,2024-04-29 14:00:00+00:00,2024-04-29 14:00:00+00:00,2349.7000000000003,2348.2000000000003,15.0,12.0,1.0,15.0,15.0,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,180.0,270.0,225.0,2024-04-29
futures,YM,ict_sweep_fvg,long,8866,8878,8878,2024-04-29 15:30:00+00:00,2024-04-29 18:30:00+00:00,2024-04-29 18:30:00+00:00,38497.0,38471.0,-26.0,-29.0,-1.0,26.0,26.0,3.0,sl,0,YM:ict_sweep_fvg,35.0,0.5,-507.5,507.5,455.0,2024-04-29
futures,RTY,ict_sweep_fvg,long,9052,9057,9057,2024-05-01 16:00:00+00:00,2024-05-01 17:15:00+00:00,2024-05-01 17:15:00+00:00,1980.7,1983.8,31.000000000001364,28.000000000001364,0.823529411764768,31.000000000001364,30.99999999999909,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,560.0000000000273,679.9999999999818,620.0000000000273,2024-05-01
futures,NQ,ict_sweep_fvg,long,9059,9062,9062,2024-05-01 17:45:00+00:00,2024-05-01 18:30:00+00:00,2024-05-01 18:30:00+00:00,17479.75,17516.0,145.0,142.0,0.9594594594594594,145.0,145.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,1065.0,1110.0,1087.5,2024-05-01
futures,YM,ict_sweep_fvg,short,9214,9217,9217,2024-05-03 10:30:00+00:00,2024-05-03 11:15:00+00:00,2024-05-03 11:15:00+00:00,38686.0,38669.0,17.0,14.0,1.0,17.0,17.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,245.0,350.0,297.5,2024-05-03
futures,NQ,ict_sweep_fvg,long,9288,9295,9295,2024-05-06 06:00:00+00:00,2024-05-06 07:45:00+00:00,2024-05-06 07:45:00+00:00,18000.75,18006.25,22.0,19.0,0.76,22.0,22.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,142.5,187.5,165.0,2024-05-06
futures,YM,ict_sweep_fvg,short,9324,9331,9331,2024-05-06 15:00:00+00:00,2024-05-06 16:45:00+00:00,2024-05-06 16:45:00+00:00,38907.0,38882.0,25.0,22.0,1.0,25.0,25.0,3.0,tp,0,YM:ict_sweep_fvg,35.0,0.5,385.0,490.0,437.5,2024-05-06
futures,YM,ict_sweep_fvg,short,9437,9443,9453,2024-05-07 20:15:00+00:00,2024-05-07 22:45:00+00:00,2024-05-08 01:15:00+00:00,39024.0,39010.0,14.0,11.0,1.0,14.0,14.0,3.0,tp,10,YM:ict_sweep_fvg,35.0,0.5,192.5,297.5,245.0,2024-05-08
futures,NQ,ict_sweep_fvg,short,9435,9448,9448,2024-05-07 19:45:00+00:00,2024-05-08 00:00:00+00:00,2024-05-08 00:00:00+00:00,18211.75,18202.5,37.0,34.0,1.0,37.0,37.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,255.0,300.0,277.5,2024-05-08
futures,GC,ict_sweep_fvg,long,9487,9502,9502,2024-05-08 09:30:00+00:00,2024-05-08 13:15:00+00:00,2024-05-08 13:15:00+00:00,2318.4,2316.0,-24.00000000000091,-27.00000000000091,-1.0,24.00000000000091,24.00000000000091,3.0,sl,0,GC:ict_sweep_fvg,15.0,1.0,-405.00000000001364,405.00000000001364,360.00000000001364,2024-05-08
futures,NQ,ict_sweep_fvg,long,9503,9516,9520,2024-05-08 13:45:00+00:00,2024-05-08 17:00:00+00:00,2024-05-08 18:00:00+00:00,18151.5,18181.25,119.0,116.0,0.9508196721311476,119.0,119.0,3.0,tp,4,NQ:ict_sweep_fvg,15.0,0.5,870.0,915.0,892.5,2024-05-08
futures,NQ,ict_sweep_fvg,long,9518,9524,9524,2024-05-08 17:30:00+00:00,2024-05-08 19:00:00+00:00,2024-05-08 19:00:00+00:00,18155.25,18169.75,58.0,55.0,0.9016393442622952,58.0,58.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,412.5,457.5,435.0,2024-05-08
futures,CL,ict_sweep_fvg,short,9604,9606,9606,2024-05-09 13:00:00+00:00,2024-05-09 13:30:00+00:00,2024-05-09 13:30:00+00:00,79.41,79.2,20.99999999999937,17.999999999999375,0.9999999999999212,20.99999999999937,21.0000000000008,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,629.9999999999782,840.000000000028,734.999999999978,2024-05-09
futures,CL,ict_sweep_fvg,short,9610,9617,9617,2024-05-09 14:30:00+00:00,2024-05-09 16:15:00+00:00,2024-05-09 16:15:00+00:00,79.38,79.26,11.999999999999034,8.999999999999034,0.999999999999842,11.999999999999034,12.000000000000457,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,314.9999999999662,525.000000000016,419.9999999999662,2024-05-09
futures,CL,momentum,long,328599,328600,328706,2024-05-10 14:45:00+00:00,2024-05-10 15:00:00+00:00,2024-05-13 18:30:00+00:00,79.34,79.12,-21.999999999999886,-24.999999999999886,-0.0497017892644132,500.0,500.0,3.0,signal,106,CL:momentum,2.0,1.0,-49.99999999999977,1006.0,1000.0,2024-05-10
futures,NQ,momentum,long,326086,326087,326099,2024-05-10 14:45:00+00:00,2024-05-10 15:00:00+00:00,2024-05-10 18:00:00+00:00,18219.0,18256.5,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,12,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2024-05-10
futures,CL,momentum,long,328770,328771,328955,2024-05-14 11:30:00+00:00,2024-05-14 11:45:00+00:00,2024-05-16 11:45:00+00:00,78.93,78.69,-24.00000000000091,-27.00000000000091,-0.0536779324055684,500.0,500.0,3.0,signal,184,CL:momentum,2.0,1.0,-54.00000000000182,1006.0,1000.0,2024-05-14
futures,GC,ict_sweep_fvg,short,9926,9933,9933,2024-05-15 04:15:00+00:00,2024-05-15 06:00:00+00:00,2024-05-15 06:00:00+00:00,2364.8,2363.3,15.0,12.0,1.0,15.0,15.0,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,180.0,270.0,225.0,2024-05-15
futures,CL,ict_sweep_fvg,long,9969,9971,9971,2024-05-15 12:15:00+00:00,2024-05-15 12:45:00+00:00,2024-05-15 12:45:00+00:00,77.75,77.96000000000001,21.0000000000008,18.000000000000796,0.7500000000000527,21.0000000000008,20.99999999999937,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,630.0000000000279,839.999999999978,735.000000000028,2024-05-15
futures,GC,ict_sweep_fvg,short,10008,10023,10024,2024-05-16 01:45:00+00:00,2024-05-16 05:30:00+00:00,2024-05-16 05:45:00+00:00,2397.0,2394.7000000000003,22.99999999999727,19.99999999999727,0.9999999999997726,22.99999999999727,23.00000000000182,3.0,tp,1,GC:ict_sweep_fvg,15.0,1.0,299.9999999999591,390.0000000000273,344.9999999999591,2024-05-16
futures,NQ,ict_sweep_fvg,short,10023,10026,10026,2024-05-16 05:45:00+00:00,2024-05-16 06:30:00+00:00,2024-05-16 06:30:00+00:00,18723.0,18715.75,29.0,26.0,1.0,29.0,29.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,195.0,240.0,217.5,2024-05-16
futures,NQ,ict_sweep_fvg,short,10050,10057,10057,2024-05-16 12:30:00+00:00,2024-05-16 14:15:00+00:00,2024-05-16 14:15:00+00:00,18720.75,18706.25,58.0,55.0,1.0,58.0,58.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,412.5,457.5,435.0,2024-05-16
futures,YM,ict_sweep_fvg,short,10069,10075,10078,2024-05-16 17:15:00+00:00,2024-05-16 18:45:00+00:00,2024-05-16 19:30:00+00:00,40113.0,40082.0,31.0,28.0,1.0,31.0,31.0,3.0,tp,3,YM:ict_sweep_fvg,35.0,0.5,490.0,595.0,542.5,2024-05-16
futures,NQ,ict_sweep_fvg,long,10147,10152,10152,2024-05-17 13:45:00+00:00,2024-05-17 15:00:00+00:00,2024-05-17 15:00:00+00:00,18636.75,18653.25,66.0,63.0,0.9130434782608696,66.0,66.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,472.5,517.5,495.0,2024-05-17
futures,CL,ict_sweep_fvg,short,10155,10166,10169,2024-05-17 12:45:00+00:00,2024-05-17 15:30:00+00:00,2024-05-17 16:15:00+00:00,79.66,79.44,21.999999999999886,18.999999999999886,1.0,21.999999999999886,21.999999999999886,3.0,tp,3,CL:ict_sweep_fvg,35.0,1.0,664.999999999996,874.999999999996,769.999999999996,2024-05-17
futures,RTY,ict_sweep_fvg,short,10183,10186,10188,2024-05-19 23:45:00+00:00,2024-05-20 00:30:00+00:00,2024-05-20 01:00:00+00:00,2108.9,2107.4,15.0,12.0,1.0,15.0,15.0,3.0,tp,2,RTY:ict_sweep_fvg,40.0,0.5,240.0,360.0,300.0,2024-05-20
futures,RTY,ict_sweep_fvg,long,10213,10220,10220,2024-05-20 07:15:00+00:00,2024-05-20 09:00:00+00:00,2024-05-20 09:00:00+00:00,2105.1,2106.4,13.00000000000182,10.00000000000182,0.6250000000002203,13.00000000000182,12.999999999997272,3.0,tp,0,RTY:ict_sweep_fvg,40.0,0.5,200.0000000000364,319.99999999994543,260.00000000003644,2024-05-20
futures,CL,momentum,long,329128,329129,329148,2024-05-20 09:00:00+00:00,2024-05-20 09:15:00+00:00,2024-05-20 14:00:00+00:00,79.39,79.56,17.00000000000017,14.00000000000017,0.0278330019880719,500.0,500.0,3.0,signal,19,CL:momentum,2.0,1.0,28.00000000000034,1006.0,1000.0,2024-05-20
futures,CL,ict_sweep_fvg,long,10237,10240,10240,2024-05-20 10:15:00+00:00,2024-05-20 11:00:00+00:00,2024-05-20 11:00:00+00:00,79.32000000000001,79.24,-8.00000000000125,-11.00000000000125,-1.0,7.999999999999829,8.00000000000125,3.0,sl,0,CL:ict_sweep_fvg,35.0,1.0,-385.00000000004377,385.00000000004377,279.999999999994,2024-05-20
futures,NQ,momentum,long,326632,326633,326633,2024-05-20 13:15:00+00:00,2024-05-20 13:30:00+00:00,2024-05-20 13:30:00+00:00,18643.5,18681.0,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,1,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2024-05-20
futures,CL,ict_sweep_fvg,long,10251,10255,10259,2024-05-20 13:45:00+00:00,2024-05-20 14:45:00+00:00,2024-05-20 15:45:00+00:00,79.48,79.2,-28.000000000000117,-31.000000000000117,-1.0,28.000000000000117,28.000000000000117,3.0,sl,4,CL:ict_sweep_fvg,35.0,1.0,-1085.000000000004,1085.000000000004,980.0000000000041,2024-05-20
futures,GC,ict_sweep_fvg,short,10233,10246,10247,2024-05-20 12:00:00+00:00,2024-05-20 15:15:00+00:00,2024-05-20 15:30:00+00:00,2430.0,2425.2000000000003,47.99999999999727,44.99999999999727,0.999999999999899,47.99999999999727,48.00000000000182,3.0,tp,1,GC:ict_sweep_fvg,15.0,1.0,674.9999999999591,765.0000000000273,719.9999999999591,2024-05-20
futures,YM,ict_sweep_fvg,long,10240,10249,10253,2024-05-20 14:00:00+00:00,2024-05-20 16:15:00+00:00,2024-05-20 17:15:00+00:00,40119.0,40090.0,-29.0,-32.0,-1.0,29.0,29.0,3.0,sl,4,YM:ict_sweep_fvg,35.0,0.5,-560.0,560.0,507.5,2024-05-20
futures,NQ,momentum,long,326723,326724,326729,2024-05-21 13:00:00+00:00,2024-05-21 13:15:00+00:00,2024-05-21 14:30:00+00:00,18704.0,18741.5,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,5,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2024-05-21
futures,CL,ict_sweep_fvg,long,10345,10347,10347,2024-05-21 14:15:00+00:00,2024-05-21 14:45:00+00:00,2024-05-21 14:45:00+00:00,78.66,78.8,14.000000000000057,11.000000000000057,0.6470588235294129,14.000000000000057,14.000000000000057,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,385.000000000002,595.000000000002,490.000000000002,2024-05-21
futures,CL,ict_sweep_fvg,long,10435,10444,10444,2024-05-22 13:45:00+00:00,2024-05-22 16:00:00+00:00,2024-05-22 16:00:00+00:00,77.67,77.88,20.99999999999937,17.999999999999375,0.7499999999999934,20.99999999999937,20.99999999999937,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,629.9999999999782,839.999999999978,734.999999999978,2024-05-22
futures,NQ,momentum,long,326833,326834,326843,2024-05-22 17:30:00+00:00,2024-05-22 17:45:00+00:00,2024-05-22 20:00:00+00:00,18758.25,18793.75,142.0,139.0,0.2763419483101391,150.0,500.0,3.0,signal,9,NQ:momentum,4.0,0.5,278.0,1006.0,300.0,2024-05-22
futures,CL,momentum,short,329402,329403,329429,2024-05-23 08:30:00+00:00,2024-05-23 08:45:00+00:00,2024-05-23 15:15:00+00:00,77.73,77.27,46.0000000000008,43.0000000000008,0.0854870775347928,500.0,500.0,3.0,signal,26,CL:momentum,2.0,1.0,86.0000000000016,1006.0,1000.0,2024-05-23
futures,CL,ict_sweep_fvg,long,10608,10614,10614,2024-05-24 11:00:00+00:00,2024-05-24 12:30:00+00:00,2024-05-24 12:30:00+00:00,76.48,76.61,12.999999999999543,9.999999999999543,0.6249999999999893,12.999999999999543,12.999999999999543,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,349.999999999984,559.999999999984,454.999999999984,2024-05-24
futures,GC,ict_sweep_fvg,short,10781,10788,10795,2024-05-28 13:30:00+00:00,2024-05-28 15:15:00+00:00,2024-05-28 17:00:00+00:00,2359.3,2354.7000000000003,45.99999999999909,42.99999999999909,1.0,45.99999999999909,45.99999999999909,3.0,tp,7,GC:ict_sweep_fvg,15.0,1.0,644.9999999999864,734.9999999999864,689.9999999999864,2024-05-28
futures,GC,ict_sweep_fvg,short,10792,10797,10797,2024-05-28 16:15:00+00:00,2024-05-28 17:30:00+00:00,2024-05-28 17:30:00+00:00,2360.6,2358.8,17.99999999999727,14.999999999997272,0.9999999999996968,17.99999999999727,18.00000000000182,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,224.99999999995907,315.0000000000273,269.9999999999591,2024-05-28
futures,NQ,ict_sweep_fvg,long,10868,10872,10872,2024-05-29 14:00:00+00:00,2024-05-29 15:00:00+00:00,2024-05-29 15:00:00+00:00,18830.5,18850.75,81.0,78.0,0.9285714285714286,81.0,81.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,585.0,630.0,607.5,2024-05-29
futures,GC,ict_sweep_fvg,long,10886,10893,10893,2024-05-29 16:45:00+00:00,2024-05-29 18:30:00+00:00,2024-05-29 18:30:00+00:00,2340.4,2339.2000000000003,-11.99999999999818,-14.99999999999818,-1.0,11.99999999999818,11.99999999999818,3.0,sl,0,GC:ict_sweep_fvg,15.0,1.0,-224.9999999999727,224.9999999999727,179.9999999999727,2024-05-29
futures,CL,momentum,short,329853,329854,329869,2024-05-30 08:45:00+00:00,2024-05-30 09:00:00+00:00,2024-05-30 12:45:00+00:00,79.21,78.78,42.99999999999926,39.99999999999926,0.0795228628230601,500.0,500.0,3.0,signal,15,CL:momentum,2.0,1.0,79.99999999999852,1006.0,1000.0,2024-05-30
futures,CL,ict_sweep_fvg,long,10955,10961,10961,2024-05-30 08:15:00+00:00,2024-05-30 09:45:00+00:00,2024-05-30 09:45:00+00:00,78.92,79.07000000000001,15.000000000000568,12.000000000000568,0.6666666666666772,15.000000000000568,15.000000000000568,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,420.0000000000199,630.0000000000199,525.0000000000199,2024-05-30
futures,NQ,ict_sweep_fvg,long,11028,11032,11037,2024-05-31 08:00:00+00:00,2024-05-31 09:00:00+00:00,2024-05-31 10:15:00+00:00,18534.0,18517.75,-65.0,-68.0,-1.0,65.0,65.0,3.0,sl,5,NQ:ict_sweep_fvg,15.0,0.5,-510.0,510.0,487.5,2024-05-31
futures,NQ,momentum,short,327441,327442,327444,2024-05-31 12:30:00+00:00,2024-05-31 12:45:00+00:00,2024-05-31 13:15:00+00:00,18657.75,18620.25,150.0,147.0,0.2922465208747515,150.0,500.0,3.0,tp,2,NQ:momentum,4.0,0.5,294.0,1006.0,300.0,2024-05-31
futures,CL,momentum,short,329961,329962,329967,2024-05-31 12:45:00+00:00,2024-05-31 13:00:00+00:00,2024-05-31 14:15:00+00:00,78.5,77.58,92.00000000000016,89.00000000000017,0.1769383697813124,500.0,500.0,3.0,signal,5,CL:momentum,2.0,1.0,178.00000000000034,1006.0,1000.0,2024-05-31
futures,6B,mean_reversion,short,328946,328947,329015,2024-05-31 14:45:00+00:00,2024-05-31 15:00:00+00:00,2024-06-03 09:00:00+00:00,1.2732,1.2706,26.000000000001577,23.000000000001577,0.1133004926108452,500.0,200.0,3.0,signal,68,6B:mean_reversion,9.0,0.625,129.37500000000887,1141.875,2812.5,2024-05-31
futures,GC,ict_sweep_fvg,short,11078,11093,11093,2024-05-31 20:15:00+00:00,2024-06-03 01:00:00+00:00,2024-06-03 01:00:00+00:00,2348.9,2347.5,14.00000000000091,11.00000000000091,1.0,14.00000000000091,14.00000000000091,3.0,tp,0,GC:ict_sweep_fvg,15.0,1.0,165.00000000001364,255.00000000001364,210.00000000001364,2024-06-03
futures,6B,mean_reversion,long,329023,329024,329036,2024-06-03 11:00:00+00:00,2024-06-03 11:15:00+00:00,2024-06-03 14:15:00+00:00,1.2726,1.2782,56.00000000000049,53.00000000000049,0.2610837438423669,500.0,200.0,3.0,signal,12,6B:mean_reversion,9.0,0.625,298.12500000000273,1141.875,2812.5,2024-06-03
futures,NQ,ict_sweep_fvg,short,11152,11162,11162,2024-06-03 16:00:00+00:00,2024-06-03 18:30:00+00:00,2024-06-03 18:30:00+00:00,18580.25,18541.5,155.0,152.0,1.0,155.0,155.0,3.0,tp,0,NQ:ict_sweep_fvg,15.0,0.5,1140.0,1185.0,1162.5,2024-06-03
futures,YM,ict_sweep_fvg,short,11326,11334,11337,2024-06-05 13:30:00+00:00,2024-06-05 15:30:00+00:00,2024-06-05 16:15:00+00:00,38847.0,38797.0,50.0,47.0,1.0,50.0,50.0,3.0,tp,3,YM:ict_sweep_fvg,35.0,0.5,822.5,927.5,875.0,2024-06-05
futures,CL,momentum,short,330251,330252,330683,2024-06-05 16:15:00+00:00,2024-06-05 16:30:00+00:00,2024-06-12 09:15:00+00:00,73.91,78.91,-500.0,-503.0,-1.0,500.0,500.0,3.0,sl,431,CL:momentum,2.0,1.0,-1006.0,1006.0,1000.0,2024-06-05
futures,CL,ict_sweep_fvg,short,11418,11422,11424,2024-06-06 09:00:00+00:00,2024-06-06 10:00:00+00:00,2024-06-06 10:30:00+00:00,74.44,74.31,12.999999999999543,9.999999999999543,0.999999999999858,12.999999999999543,13.000000000000966,3.0,tp,2,CL:ict_sweep_fvg,35.0,1.0,349.999999999984,560.0000000000339,454.999999999984,2024-06-06
futures,CL,ict_sweep_fvg,short,11478,11489,11498,2024-06-07 01:00:00+00:00,2024-06-07 03:45:00+00:00,2024-06-07 06:00:00+00:00,75.77,75.64,12.999999999999543,9.999999999999543,0.999999999999858,12.999999999999543,13.000000000000966,3.0,tp,9,CL:ict_sweep_fvg,35.0,1.0,349.999999999984,560.0000000000339,454.999999999984,2024-06-07
futures,CL,ict_sweep_fvg,short,11524,11527,11527,2024-06-07 12:30:00+00:00,2024-06-07 13:15:00+00:00,2024-06-07 13:15:00+00:00,75.84,75.66,18.000000000000682,15.000000000000682,1.0000000000000948,18.000000000000682,17.99999999999926,3.0,tp,0,CL:ict_sweep_fvg,35.0,1.0,525.0000000000239,734.9999999999741,630.0000000000239,2024-06-07
futures,YM,ict_sweep_fvg,long,11508,11510,11510,2024-06-07 13:00:00+00:00,2024-06-07 13:30:00+00:00,2024-06-07 13:30:00+00:00,38835.0,38797.0,-38.0,-41.0,-1.0,38.0,38.0,3.0,sl,0,YM:ict_sweep_fvg,35.0,0.5,-717.5,717.5,665.0,2024-06-07
futures,NQ,ict_sweep_fvg,long,11589,11599,11599,2024-06-10 10:15:00+00:00,2024-06-10 12:45:00+00:00,2024-06-10 12:45:00+00:00,19008.25,18995.5,-51.0,-54.0,-1.0,51.0,51.0,3.0,sl,0,NQ:ict_sweep_fvg,15.0,0.5,-405.0,405.0,382.5,2024-06-10
